market_cap,LTC_price,LTC_market_caps,BTC_price,BTC_market_caps,XRP_price,XRP_market_caps,ETH_price,ETH_market_caps,BTC_total_volumes,ETH_total_volumes,total_volume,LTC_total_volumes,volume,XRP_total_volumes,high
708257596.5120151,54.86266064599203,3481767285.716165,8208.362621758712,147845092519.85434,0.2938813587229984,12692575256.61417,175.21210857661558,18941808902.19577,18477598769.79049,7186266521.867684,11891111.553668823,2197588895.858645,10223121.974968,1960894138.530912,0.9187
701996109.8286316,54.77495641609611,3479925170.3687825,8220.91853113097,147972317568.96027,0.2922858993183195,12655454831.360155,174.35449608806442,18867384241.158245,17608633115.73991,6738537534.893596,13267822.10417746,2173006140.2531114,3023499.255357,1659509597.8302536,0.9299
675300120.5761229,53.40538946864502,3389002511.130969,8045.294246807262,144778678025.77008,0.2908430268443793,12588423583.287155,171.4265472158501,18558740241.107227,19789278104.487,6863039381.640138,13696535.38489039,1961702416.2345705,3543676.556837,1670706016.9237754,0.8725
614359418.1667191,49.391154775199055,3137481490.4224925,7468.5325324369,134533554377.15782,0.2738181077201932,11837865247.793247,161.5840435929357,17459645841.196804,23372887462.736748,8423014823.046386,15778608.680485765,2468313086.5192995,16127413.426602,2334353956.997631,0.8346
619604908.9898696,49.633298063671134,3155602861.3485527,7433.915345679171,133881191476.35275,0.2760423928385034,11937847659.436195,160.67839136074096,17399743469.054173,18827850066.723927,7385746457.861195,16464471.117850125,2164990572.315231,3429390.43474,1650192468.5257485,0.8434
677084667.7844498,56.92609778066944,3615046625.2614174,8652.030029867461,155391555503.11636,0.2971700043832714,12847998139.87712,181.45319156222183,19637705780.19648,33573878835.9482,11568719162.372278,20071623.774058733,3289049726.611091,2809012.227072,2647318897.032256,0.9237
672067598.7814885,56.74149203792975,3602468771.8223124,9217.236031536286,166118326255.2487,0.2939846775607903,12690766220.45456,179.53527008259897,19404848951.545723,49973845766.74797,13413299279.150604,24086517.24386664,5286969218.130311,1505121.98106,3314773164.477733,0.8746
706182195.0383561,59.65838911583142,3791585438.327108,9502.020114436127,171191596562.45987,0.2967535004127484,12834022589.54068,183.58089983827583,19901421621.580063,38396780063.80312,11927463512.844175,26461273.199940227,3939232602.971256,2807694.649464,2259575654.9856777,0.8899
706212899.439541,57.8573764236964,3674165872.559706,9239.897283779665,166074573773.0519,0.2948471211335502,12755988476.618378,181.8617998726956,19665873705.50524,36102429175.35568,10802432065.022448,27539025.710477803,3514397386.996258,3649487.901196,2191125634.466923,0.8687
711236178.6742585,59.72490779214682,3794389434.483992,9407.163351459429,169552821617.46747,0.301284781710241,13031272592.452734,190.50596091786505,20630859876.73889,32395177164.64729,10858105798.943794,23778335.73741181,3339826527.4429936,25568257.074853,2393351298.7583146,0.9236
715028727.3047839,57.92983429775752,3684411281.526955,9171.874474054188,165289440818.62827,0.2951265556427586,12763660332.984509,183.13375148673265,19844553056.696297,30846909824.024616,10475563029.033878,17486794.188922342,3181545293.471195,4012145.244826,2302767694.4733005,0.9276
718444767.5808233,58.42352476932361,3714298105.7950416,9151.824594459767,165197797836.50772,0.294531579012004,12740421990.771605,182.75570124695287,19802989402.16403,30452200168.00832,10677408737.976376,19713930.36472736,3983788506.662422,3649045.671698,2082418410.223584,0.8928
709406979.363357,58.33337033723084,3709328844.052287,9233.413801605904,166428932044.73645,0.2916565862678063,12613085476.648624,183.064191451962,19841838289.17925,28239184318.818405,8966993687.026836,18431193.79350526,2878437635.0579724,2065819.805447,1962881932.3477864,0.8849
699557194.4909377,58.35754576168543,3712454207.54128,9302.83461784109,167702162283.47888,0.2952972636444095,12769788945.39278,183.2156817470849,19859708138.2688,24723381192.255867,17556115439.989822,13436522.965218848,3360717475.6440697,1541985.527384,1866053018.9913964,0.8717
699815783.6102034,58.37448950920741,3716741944.30184,9204.286350451268,166118344447.8207,0.2905426042207596,12580680013.37127,181.8244399622803,19716789940.491096,24204135432.76037,15978664590.342894,14632819.27669812,2558690699.7660246,6498453.88579,1689929185.766098,0.9076
717924740.2233388,61.27516616276951,3900985894.968773,9378.95391433092,169099256441.51648,0.298872721216486,12925674845.131811,185.764330860014,20141787853.298763,30915689705.65933,10711288571.709583,20034737.368468296,3345297146.2954884,3715568.681313,2057202922.567568,0.9294
748771205.2060856,63.01320115707576,4008630210.1242914,9300.373963047075,167676477990.56866,0.2996909057585615,12960159399.445711,189.16575518025127,20492280668.62314,30247351915.79828,10976995833.162132,15935799.149238909,4035994798.988505,8726640.722769,2361947990.029955,1.127
819352723.945822,63.99897686487766,4067581503.62231,9340.048651574896,168462131862.39618,0.3090009497240582,13363701400.09213,191.3004004540056,20737428494.66662,28787468129.58143,10229062756.046371,27556796.46176645,3289328791.174612,37663346.359612,2042708061.1676853,1.787
979819571.5604708,61.42994895100031,3913009589.6095433,9221.073784983802,166326340114.0134,0.2917327146529181,12617635477.367332,186.8165319565868,20266199492.292927,27099310469.653824,8952840250.325546,95136024.69018874,3040109585.691546,19954886.929677,2766281976.0571494,1.306
943422274.666816,60.38609231335982,3842416513.4317856,8795.896069400225,158619022798.02048,0.2766750428270034,11985109492.527891,183.6736227613274,19922829399.4448,30263888374.64715,9317711239.968254,49423081.74636234,3041984419.0296745,11608509.989111,2369137321.293406,1.277
1007168441.6510904,62.091477911475785,3957123776.985169,8809.78367388588,159050488591.96796,0.2800607695950928,12110759164.907185,184.95814543107952,20084569101.090305,22726115538.66086,7371484625.797002,39083836.69587499,2512577645.180557,7905060.745595,1689202917.3272338,1.263
998451241.2838168,63.68900340407829,4053231878.08829,9043.673292397065,162996713000.82236,0.2798215930424,12115850141.561035,189.0449822235201,20498434183.96548,24973742612.68736,9145731474.140394,35215188.200288884,3569584404.3264,7419201.595978,1952366805.7377973,1.244
951291405.2318991,61.68525412268236,3930275216.184621,8729.917418490728,157759659438.00317,0.2746914080805309,11896088190.328585,184.839873654298,20053149255.624203,24569575079.59694,8436450179.250551,27103353.73362588,2643915388.496151,8628171.310614,1747295899.9049609,1.215
807398543.1319777,61.19324551856555,3894442140.051452,8806.751998954014,158722325407.9381,0.2721772769946853,11783537839.590685,186.8659398462863,20253767836.417084,25677565875.96828,7224692515.135974,27669845.950865604,2835140215.904013,6375255.937658,1753771010.5347853,1.176
776802667.4436355,60.90596762374031,3881329239.605077,8770.78082523136,158380664653.97025,0.2718710993563074,11779466996.879496,187.8428884937936,20432066850.22492,22919706604.19164,7174004374.33889,25386099.213108063,2626636577.7455506,7907078.538232,1533460114.205032,1.29
840606101.0338733,58.94985495402562,3754771354.0297,8652.025288272329,156230551241.27246,0.2685654975764441,11630052198.562307,184.78830689468228,20069162255.474976,24149531741.878155,8007041886.640145,47042612.38996133,2439955016.184268,4940827.098427,1583946238.0848918,1.269
808862825.3753608,57.61720241110998,3666804135.152108,8480.435541874604,152925645908.6678,0.2615442322498581,11311819693.686785,180.16871140792333,19545090767.17428,27102692384.575447,9104427564.529264,29455660.68098393,2624849876.973144,2345948.827493,1920714192.377945,1.193
799356287.6001675,58.38323735757095,3721210721.287129,8496.376959145864,153343011226.43033,0.2623798877972386,11356604230.906582,182.63065416042576,19844844655.043144,21153024163.074257,7196313424.600481,31572038.64847369,2263621622.631194,3768203.33624,1444131994.0934596,1.173
798333778.3159513,59.24446830039255,3767598811.138623,8508.499434051764,153491320212.84177,0.2634004405345416,11390521192.50825,183.9879638750186,19958777557.908268,22808991914.56344,6738152838.897733,27141289.32434659,2256114619.6688185,3869457.563124,1565745959.2119908,1.254
823587537.1902509,55.96724968717429,3564819938.877737,8202.834446107912,148089631526.6356,0.2530251620546223,10961759752.798306,178.3855993731378,19368856364.95644,25563738775.736923,8026165759.571411,42319501.26265922,2424951151.901701,4994781.522918,1729040725.8239985,1.24
839876589.3611364,55.097494224051935,3507936996.814978,8138.831605359057,146797393103.30997,0.2543407625786477,10999666254.839508,175.8204845763924,19065767350.0916,24993518393.55118,7790094393.890497,40192509.94290431,2229572403.644646,4116211.086721,1638576969.1946294,1.242
833686683.6047521,55.00541053687145,3502388864.813898,8095.865638011639,146173851045.95633,0.2503667127922819,10840849305.624098,174.80445727797053,18988847253.54836,23442272034.865948,6713792276.519455,38149874.20683668,2215500574.615452,4775062.115463,1567957909.9081807,1.305
841287358.6066002,50.6619759617372,3227869638.578771,7632.494765498649,137741605692.4732,0.243543495546801,10535355333.386894,161.15147727923085,17491549308.65305,26390689050.10068,8718872247.235916,57490163.95398333,2552586131.227523,11493710.398626,1908985314.8716104,1.279
843485844.7025981,47.63872421715349,3032673381.58647,7293.013949172297,131796120680.40384,0.2316670723861114,10055459873.027851,149.92569206419537,16287556192.270582,39111609334.13761,12883154422.38589,71052992.03366636,3159459998.0231667,14561933.728634,2268409878.1330075,1.445
946929286.4674444,48.15305573738831,3068412955.14018,7309.689243566324,132153647357.58482,0.2336667887350819,10124475242.140133,151.96608493452732,16542855738.706274,23984198665.43141,7399048990.785586,100432970.87550816,2078123916.1826608,4842992.677149,1570878083.139302,1.418
907745658.8763952,44.00831420115766,2832882236.370642,6935.73862740252,126056411448.4486,0.2204051653483712,9616492903.661354,140.24681084120735,15475834863.359888,25073885715.215588,7849310718.476399,51086992.93036572,2216273868.4753847,13184509.357055,1180253687.6046126,1.323
858654619.1456792,45.68331196386117,2909016330.918235,7118.264883393205,128442554040.63124,0.2186928456913118,9489533519.461235,146.34618694453036,15886464708.93064,34693320000.26776,9382188064.705387,67396439.81080535,2754615171.559153,8641316.696148,2199193280.20413,1.283
856332011.1760311,46.90301696526966,2995594718.5046024,7157.684731054473,129550686418.96344,0.2202125754106104,9539776013.86662,147.57506848968612,16079208209.774963,25650766567.61929,7520914600.00864,37614380.354709305,2239767969.0337987,9517911.413802,1360148283.0929322,1.271
867043532.0662429,47.70161169046006,3043733098.4987974,7483.754192176799,135280930611.90536,0.2241536255514911,9714931313.847008,152.615068348219,16624532572.65548,28972696169.33813,8634745624.644365,51034554.95949062,2351507808.9515305,16426685.543838,1671143397.771012,1.352
884796545.6537746,46.84266184224713,2987900650.04161,7438.621769308849,134540136588.5858,0.224247140002094,9704761163.163174,150.91034572010813,16410189698.68012,22282583660.62635,6528542635.067198,47700720.14325079,1989553865.4016576,4326278.216088,1302013210.7520978,1.343
904680736.7011756,48.587406994832754,3096979813.152704,7720.865011260837,139585890644.02713,0.229206536387236,9936151608.056835,154.25530586508248,16758887510.141882,23595242633.932213,7145810322.087986,36306745.42949823,2095314777.402196,5375030.158927,1344642297.9359195,1.359
920110343.3581896,47.26362562995197,3014907198.495158,7556.397585815771,136619988247.82372,0.2261231659520819,9800096980.027464,151.73585404476006,16526371128.750948,19070509164.52246,5436245310.980454,31856948.426422544,1830961888.076806,9671684.678471,1116903291.4747913,1.34
871096367.6147625,47.59650803649381,3034628280.546663,7405.808478752477,133806709251.17143,0.2246781041456338,9723070572.226942,151.02315688624967,16406763648.56546,22892863739.73771,6544172474.357911,26675665.28636547,2128776856.9404032,6952332.78788,1239780730.239237,1.268
857663739.5541971,45.53208922752043,2905742274.0158777,7308.982444423794,132186853223.4845,0.2195849101640445,9504650285.869356,148.86726798663648,16190436587.112757,19403364522.996704,5011809194.132204,27368235.31046371,1787699894.7056391,8544423.488363,1244090274.1824234,1.312
890983078.2794675,44.78540615543267,2855494940.73071,7286.080951511441,131920184619.24728,0.219252136140893,9493559560.19148,147.12795176955626,16020038545.991947,17246866850.787033,5245524511.511721,43933917.51351042,1699583650.1768284,6342304.661777,1087126001.450581,1.332
862437576.0333943,44.6354294837324,2851470822.465568,7209.971417454778,130707605071.54596,0.2148602128821987,9318454253.012411,145.40170953026762,15854160155.08143,24794733347.334072,7074240395.510329,49636348.4768276,2152051698.432388,4177101.98098,1496527703.01657,1.296
889296886.2405901,44.78930197670682,2851202500.5146146,7373.782498577651,133644089121.62453,0.2195543675166316,9528707125.763216,147.79749210977155,16080828336.473516,22344057773.817043,6421963684.296958,34977572.89591669,2129324077.5133777,11693032.212085,1551842223.2826447,1.424
954906999.6916974,45.35981266199468,2888756483.9805565,7530.922830404948,135763797983.31136,0.2246907155360239,9721988101.533855,148.60569815279229,16139573040.723936,20930338571.63358,5806189343.207808,40701749.75977167,1777032565.1473322,11784343.233625,1350726087.4848318,1.482
1002710711.5098884,45.11634914386131,2879327018.30148,7493.545154556748,135655571430.9959,0.2265675612675488,9816353905.887005,147.1457864691915,16002334420.498518,17579259210.777077,4749924969.069943,51676416.80607344,1687180464.7687757,10442340.668004,1175620040.0523336,1.629
1108890820.082822,45.5047563045469,2904485056.75544,7508.315669139108,135886870643.2531,0.2288273452266773,9913283820.811443,150.2924488050236,16377855974.169815,17330633418.24195,6027777721.176993,70005183.19938774,1593489096.7075484,12174975.273591,1260776037.237512,1.658
1079162037.013604,44.42830086843323,2833898000.5093126,7347.036951245358,133091781420.79082,0.2242580946668775,9702431731.802277,147.42926132729735,16043706474.69232,19646929698.93577,5789441263.561269,65858274.91604339,1724965360.086632,13798219.813719,1305001708.668749,1.551
1024341025.831384,44.1107213190501,2815148780.7080293,7233.950487171398,130970047495.47797,0.223029837562323,9652282172.703062,145.56867918491014,15849875150.02611,19546221321.50625,6047605226.725084,68665786.7639552,1683291418.1038744,12978880.462849,1226787756.5237048,1.595
1095698863.2269456,43.58756241153421,2781765162.868064,7197.426825880834,130242932604.26936,0.2212175715590878,9579377037.188805,143.12297867633916,15578842749.139772,18016936696.22855,5883082276.821148,79406078.49737234,1762047059.6072052,24553755.132914,1121923734.289289,1.787
1226733519.4391627,43.72602330571635,2790943136.467522,7200.7070180298015,130489545691.80916,0.2186636938276322,9488179879.695215,145.02592545573296,15788957248.11528,19829801017.961727,6766489316.62679,106910531.84144846,2133233952.914544,27278058.21696,1195013016.275011,1.857
1230176708.5970843,44.3409650444387,2828243756.731116,7247.350277010915,131188243085.0565,0.2202734548796847,9538428330.816734,144.6187808332106,15750794124.489826,18535665729.09757,5946736085.342134,148654943.47317764,2213601763.62268,18922320.652711,1192363743.2227676,1.78
1158740717.147702,43.27902129963441,2762756781.910328,7081.740255265727,128114177662.37695,0.2161649440079134,9362512935.803154,141.84486515951662,15443355857.400137,19497758114.150417,6322939248.375952,95614063.28981702,2003975312.960103,10622723.71808,1021876080.0575188,1.733
1164789397.306893,43.46519641756044,2769888222.662206,7108.563021778046,128886696696.6067,0.2175911637978844,9421061834.634323,142.21086918955265,15508762801.226492,18896096612.075874,6837194965.911324,78611340.02242991,2105842301.008244,10837072.468544,1116573944.348909,1.706
1158541217.7607398,40.01510786208894,2549989417.9342628,6901.036915336086,124984942945.9272,0.2067304028339738,8950378006.38516,132.72274321129302,14450939875.930876,22208927988.54228,8956132139.815428,79629434.29811779,2339807026.3595905,16654972.940266,1378455406.3911438,1.761
1068845115.8865457,36.97768954451543,2353649450.8734884,6627.162514553135,119931733577.11955,0.1856099970899482,8026650033.613962,121.770107290006,13287532088.063696,26481385708.660343,9871891691.072151,111167664.23639986,2643878379.514004,9358852.624337,2031835846.8763807,1.649
1105739757.1958222,40.80669431295125,2594814106.787032,7274.768503792503,131230049166.53404,0.1955069435932606,8433452995.451696,132.74136111736684,14431239759.79371,57308255783.65001,11532439096.28435,104685049.48995976,3359767389.4567275,36663725.488619,1973167348.2621264,1.617
1040851928.9297284,39.64559521417565,2521238729.656681,7152.558691632884,129498636860.963,0.190036224813742,8222963566.866712,128.0791538700726,13910360785.04459,23539013331.219044,7865020994.018279,75245245.65755464,2387843926.3654227,8398786.020506,1442126233.515745,1.6
1101301690.7746608,40.17824038501184,2557002562.975795,7185.439179630756,130122764301.36632,0.1941284713339069,8449021525.702751,128.2701941791178,13960011409.004557,22483207163.876167,5979828257.7039175,75848634.84720545,2317759039.08951,7706143.311173,1683833506.419328,1.609
1021196197.4831592,39.70134642319314,2524935329.5140443,7141.554857046259,129342305760.32504,0.1931418790042867,8349024844.113404,126.93287325611249,13835225941.813122,18632480432.842224,4862554350.74467,63863683.71415094,1856445736.3395488,5537696.466263,1212967874.8826249,1.524
1018941902.2906296,41.938737272848485,2664688459.110598,7488.196174601466,135086328271.26212,0.1964041103252563,8496336849.786618,132.17746965077103,14364983064.322144,24325792143.84145,7466406124.29696,72099477.26555908,2614792011.5494432,5969195.974128,1245684250.5654864,1.58
1052287800.3265986,40.71217530962799,2585741047.925821,7335.207616177015,132931613272.25092,0.1905274364399588,8255381378.22912,128.16997170630987,13932981482.574308,30235862118.67744,8703094374.30469,70724807.49587749,2299054232.991342,4063312.310642,1334054094.2048976,1.515
1031217562.6173406,40.38507581523571,2569900947.0725794,7266.60819662888,131358497318.59528,0.1902105407283241,8237503092.36926,127.72559890360142,13937886620.894695,26519710985.47972,7694981359.909612,51214246.04253367,2269292949.288163,3359540.035192,1220452826.5165844,1.495
975137902.8351452,40.12792390456115,2556600597.425621,7204.1848756885975,130643567866.7924,0.1887222986575721,8181632450.380563,125.01870585042732,13638505587.030851,23546783550.72025,6446543347.919613,55902238.058453,1942469015.3836515,3425979.301273,1082512473.510649,1.432
947992612.3961982,40.036385371358,2550665686.752409,7208.489307892152,130768750218.36032,0.1896140337877813,8215272622.549049,125.61458431453704,13697038140.554943,24771695136.045387,7594710628.052688,66799304.86946696,1823335377.487036,6264750.152695,1181611503.3189309,1.401
951038621.6805606,40.95049538181734,2609318823.690964,7247.62371236525,131349923253.42535,0.190009432780353,8224492981.965064,126.32718018933488,13773176348.366129,25893684880.0032,7290590722.529487,50486603.60035426,2388335620.740553,4183100.819594,1145185003.0103433,1.385
922470328.2669138,42.832732385615074,2746319472.298679,7307.887522683333,132567576727.86806,0.1930973118529662,8368577080.6658,128.0669874384903,13985982758.17354,21437778061.8769,6709535782.463888,63665053.62141285,2688221160.1220045,5916711.630325,1149268069.6782694,1.339
905907104.346384,43.149777074597296,2754147232.265501,7394.029285530991,133997529973.30914,0.1962650992171923,8505334096.455835,134.3236471998861,14666626034.39065,22035194451.00931,6514129764.108342,65398977.30861237,2630902542.0988708,2537401.966771,1119363221.7426622,1.35
921331823.804176,42.36779063583593,2699090060.7224226,7240.428912251818,131377523457.072,0.1931661594049249,8369269616.756703,131.4621363838881,14330460495.39055,22320671263.717125,8424570388.279623,54036317.81192934,2413296756.317601,8390409.022224,1226858692.8538432,1.387
939165939.936816,41.3303118717958,2631033887.899123,7195.153895430029,130394101535.60994,0.1929932868004913,8359480714.050397,129.18638529253852,14097451631.783957,21187883711.18498,7103187150.687103,57847509.20699499,2220352351.006171,3464229.111849,1125486226.8996513,1.374
954113654.9104588,41.6063161327256,2650379786.940752,7193.7546679601,130422953817.668,0.1925555238273866,8341958972.432188,130.4846850311141,14230588104.281237,18123516838.8979,6623732040.964472,55638827.00187047,1979757413.5385168,8799950.511142,1043385828.1124828,1.375
859898147.4077394,39.413813127257534,2513232761.203657,6963.853353983485,126280790200.20206,0.1874333190417677,8125379010.023234,127.04525801179804,13859793329.814829,20313194628.09452,6497297884.22486,48686736.914346434,1678103159.1729414,8693190.373289,1082069170.5192986,1.306
888054445.0200034,41.991047401505135,2683016172.671081,7300.34693530511,132766262579.09486,0.1922991451065672,8347736588.237065,133.70264861844188,14613194775.854176,31015776262.21867,9655245099.720837,62720237.11245047,2333782492.3913755,3592791.117061,1276806150.490826,1.287
869640338.4073817,42.781417393309496,2727569539.430861,7351.377053166627,133474716218.18332,0.1928116408005257,8353409154.389953,134.1368826978575,14636213160.069317,20611640058.34164,6958393690.018681,53339711.62780242,2085468681.608184,4207431.171045,987421522.136372,1.283
870026463.2840824,43.22732337719152,2754444566.012892,7349.972248050628,133388991086.87988,0.1938156066611448,8392968450.124307,135.00571364233377,14738834254.266088,21929224570.56102,7260645128.406949,54504458.06460732,2498422925.5879364,4942239.050923,1151983921.4447217,1.339
904347414.7702688,45.69501450067401,2915710357.829009,7734.675515785289,140557168287.4443,0.2188693769495847,9465463489.326942,143.80639795566535,15692578635.119991,28148518761.51164,9514201882.396584,49745688.25010441,2553854865.643269,5860466.728738,2315410062.424789,1.324
905971648.0738344,46.327305351339305,2964692011.035888,8147.415237636371,147798610895.50055,0.2140233777978407,9305934111.59265,143.019432264986,15656491188.064734,34823187724.289955,9440938787.519836,71970196.68096556,2892663220.047803,5974235.666417,2246849401.0656867,1.399
923504731.069732,45.20246778781239,2891096928.8105264,8045.789124592971,146089575425.2795,0.2077455033575198,9024811867.8452,140.27393527388705,15364547561.67077,39971512000.06816,10095847759.294762,64184824.706289,2791396416.0488086,17229136.475915,1751818179.3607318,1.361
888705423.8009714,44.895384507907565,2852809770.3251224,7832.795643840387,141913856953.47913,0.203559358672246,8789096375.417276,137.86055928182662,14998595868.023438,29276053440.88472,7280640218.292043,61309868.70429966,2499015922.595593,6223400.02916,1375082672.979332,1.339
907024988.9554782,49.06719537650529,3106712669.048134,8180.513169803805,146879934259.3087,0.212673875790668,9152207373.444256,144.6047743464792,15647071448.436348,35777298156.26295,10273370788.312328,64762132.28190794,3224050087.629457,4433339.948827,1715289860.970222,1.347
908248428.163832,49.21148991520423,3151133131.072885,8012.085781814529,145561586658.57422,0.2110522435878411,9174759874.804424,142.18233327497873,15564837467.520994,31504583511.03613,9737605323.282524,61624011.87489314,3567223735.248599,2335128.222119,1616008355.0527637,1.32
908498581.3688004,50.99692384391496,3252025458.3740244,8171.401185320944,148204228775.38776,0.2147444970882215,9309701295.480137,145.42287633530452,15859031094.44091,27533390875.51989,8488793477.5950365,53034065.86300904,3268625614.003306,4831115.798706,1497339722.9534612,1.31
887291305.0852143,49.56609673295276,3166461606.815168,8110.647964503772,147446058196.45944,0.2115749991237392,9203081181.314354,143.58796905036286,15715287657.358463,27962176780.62824,8019794567.486078,53526205.95013192,2778346081.497628,7291114.585446,1344392775.5026226,1.348
925656924.038304,58.835107885073135,3751459376.786752,8801.871213137745,159481192213.82108,0.232868654484806,10153845095.502394,165.99143854583525,18075462340.568443,55384169405.51928,18970204899.197784,73530337.71466848,4922572945.755792,6295772.672985,2696981092.1720905,1.394
932570145.8225522,58.17539942833922,3704825023.528594,8820.85010599613,159960761751.8495,0.2330028333151944,10123709179.009432,166.2530969048888,18104742352.01537,48160401007.254,17862385531.73745,84147292.41262576,4827236010.700429,5819034.543543,2536228717.563669,1.546
1032747353.397663,57.57398848454515,3677471974.6937833,8720.91950137424,158412991117.64667,0.2285305905353005,9976223216.14577,163.80590111423027,17869543294.566414,36462155571.2176,14605493158.53319,84472575.60676551,3604666158.9625134,4679124.855613,2022448461.469136,1.541
1028517825.1406533,61.67776751324988,3944890048.5995297,8902.568995225329,161848747742.1508,0.2368646061319582,10373376854.06169,171.15621787671842,18727969032.79025,41671910798.34088,15915322019.78247,81551243.54621677,4249162761.9262414,3430939.81786,2396388745.883456,1.547
1035869970.456324,59.31992169462802,3789824144.068176,8906.902675151074,161823609428.34625,0.242136155898735,10570157519.33709,174.23837318258896,19138755594.52358,36801813631.51236,15808136411.02366,63826246.15262536,3991694641.882566,3436664.721952,2424579070.6483755,1.52
992145170.0461664,57.63549862583513,3682900550.20762,8690.380569544623,157906057309.30655,0.235603867808873,10284998478.072683,166.6271059505621,18220366702.24461,39242297095.94223,14003433869.000366,72767899.83583885,3313263623.92992,11946520.478859,2271192817.467,1.593
1104188610.895641,57.11688480622139,3649924255.576248,8631.253954333763,156848009983.54858,0.2328927940663765,10166649872.106089,166.93852805776982,18243871990.6739,29527689342.88548,10983216126.222286,88030187.62055579,2588154597.32632,5823248.725526,1732824923.0854318,1.618
1068843483.457688,57.61316885516717,3671276930.957192,8724.818622931474,158564958350.98007,0.2368534593613162,10331513194.577929,169.27993585839258,18460475135.804623,27057681779.746685,8267420452.912106,63192839.1271685,2662236964.14792,4968129.22549,1689519338.779692,1.639
1111370366.708453,58.18958486655498,3719224079.411516,8665.436914096897,157502652064.02246,0.2349954404338263,10259917352.455172,167.8265296405669,18358377435.95901,25628542094.50134,8809189828.884594,72128837.93968268,2571549989.9177,3048734.102748,1517848018.8288903,1.623
1079481741.8660665,54.264347694338525,3461934952.4806924,8415.956027335538,152984928858.5764,0.2272488813238925,9883783791.6477,162.51937110634034,17722969842.693172,30696020541.207973,9017537604.34573,81976556.59477758,2614446138.6044574,6068103.45843,1588344751.259971,1.565
1056040654.498728,54.36658328376222,3475618916.486599,8432.096675789418,153294353936.51035,0.2225431426290054,9719772858.770794,162.40947975163584,17777723072.283943,30691734305.12868,11043498594.604164,53056843.09691093,2966929135.576305,12956489.692847,1700488421.523553,1.514
1043675277.6077732,53.51877316737284,3424646440.374553,8348.665665079325,151794495723.25214,0.2206176323729617,9638438751.03141,160.6736108617405,17587666193.195988,26582198966.298725,8673816085.484137,59246523.52731695,2140240073.6413903,2052982.856623,1378215639.489156,1.528
1063829322.5854056,56.13695980255,3589659592.857473,8595.728298493115,156302144661.30927,0.2294305890668434,10020588305.88766,167.6474095857562,18279197138.315884,30241155463.2706,10518901915.39258,52368554.98626477,2691276421.5659485,3615778.89865,1612338569.6517098,1.544
1064238857.1122758,58.472983336716034,3739446628.8695583,8879.335548714553,161473602737.4275,0.2304723623993673,10066088697.599735,169.7364357354222,18576520021.386745,39661537339.92209,12435457692.695446,59917812.42664132,2820515140.848382,3197536.628094,1806433337.1744275,1.574
1078948465.4664934,60.41071901822735,3863812136.663059,9320.805853868467,169518428144.8912,0.2375935322463898,10379406076.854149,175.19000305345378,19212409346.36024,49812761504.1306,14300512538.139254,71986192.34692043,3102068140.040212,44413899.840093,2085600978.3634768,1.678
1093918345.302034,59.7961848456901,3824926436.167493,9276.893821086494,168738228801.50467,0.2347214961660962,10253939577.564808,173.70688823620796,19140249467.28951,47273353143.75747,15565369994.796808,76906938.70075889,3564120335.75494,3945505.647919,1977002934.2965088,1.708
1171709558.6662974,68.19062380635584,4362340214.874027,9509.80513557522,172993102966.37723,0.2427668656102078,10605406032.519274,184.72621843141044,20090242968.224342,51037775414.9802,18170945326.39071,79679459.31057915,4859857051.940528,3938204.978667,2181535959.948334,1.72
1161343413.7211084,67.58036833976736,4323780791.204591,9308.060285564778,169340144566.23718,0.2384265277441876,10415795950.139376,179.22910385240368,19751392940.99724,50102814005.68021,18506953476.934044,65287318.73834057,5388082237.776554,4863955.200528,2017282252.7990384,1.749
1213324483.8123643,70.71388383422426,4524804439.512806,9363.22420680057,170361167834.16483,0.2405838352481251,10498465190.459534,183.33693755210257,20079997942.89275,48307978233.84802,19083817630.29935,51176658.692980096,5017337673.669914,5626841.995496,1716886038.0747964,2.01
1317836021.4216733,70.21388259736777,4493317029.428309,9338.416631939404,169926610304.08496,0.2494593810302692,10897772304.292992,188.5506417943112,20619310835.276108,55025402183.68224,21543158277.49522,114873302.4305256,5238349497.012709,16797008.100799,2640052158.2307854,2.278
1415465280.3725517,69.71674091709288,4457821018.951326,9308.91270229121,169406963182.6937,0.2542159606960318,11100987585.881157,189.86176346298168,20791014743.30193,56824765307.81458,23519056716.26084,148325902.6245778,4336675937.995766,10403404.875255,2278216762.8389688,2.05
1346236477.763762,67.98402789157137,4351698221.237381,9179.95928107711,167075369075.11478,0.2656747180889477,11609513518.064352,188.8422073694828,20665245888.10715,55377658455.62325,21734656893.64477,94915970.70608124,3747064363.182429,14930144.863089,2704937501.8976245,2.242
1493438904.4444902,72.50229101409012,4641494960.067943,9592.18387389791,174596806174.2994,0.2764575489693778,12080704084.369738,203.8593183747095,22414850796.683693,65675565620.91084,27708721578.171207,127357597.79581422,4278773732.768424,14215001.061319,3007089781.3190074,2.249
1510343643.6361754,73.35397093114041,4696572136.049285,9744.636578159389,177388314197.5645,0.2823097578555551,12336435223.046864,212.73341421352785,23314707733.86607,71141695218.03949,30730370695.67516,97091255.68226434,4489773825.683815,6220416.898573,2897162400.397639,2.251
