delegated,minted,activated,active_staking,staking,liquid,circulating,active_delegated,delegated,total,frozen,inactive_staking,inactive_delegated
585406238.883074,168786643.503468,742819009.348833,693227844.519923,698911804.380679,840401777.801894,910058759.811333,581224761.748924,585406238.883074,931558348.4752,69656982.009439,5683959.860756,4181477.13415
585585209.224476,168849043.253926,742819009.348833,693456068.337083,699137675.195938,840463313.079499,910120295.088938,581403698.643384,585585209.224476,931619883.752805,69656982.009439,5681606.858855,4181510.581092
585463042.819341,169075715.465519,742819009.348833,693485518.897661,699158511.546908,840859084.409385,910343118.039339,581283469.012197,585463042.819341,931842706.703206,69484033.629954,5672992.649247,4179573.807144
585448798.409168,169139559.449755,742819009.348833,693609740.099416,699154360.140675,840921642.03262,910405675.662574,581369575.757897,585448798.409168,931905264.326441,69484033.629954,5544620.041259,4079222.651271
585237641.999457,169203433.942215,742819009.348833,693466852.151084,699024615.170553,840984552.150615,910468585.780569,581158955.054176,585237641.999457,931968174.444436,69484033.629954,5557763.019469,4078686.945281
585120277.905261,169430569.21992,742819009.348833,693204195.862133,698762355.69213,841280150.969278,910693950.614156,581042113.586403,585120277.905261,932193539.278023,69413799.644878,5558159.829997,4078164.318858
585693377.161949,169490289.750462,742825009.348833,693754467.786533,699311561.698995,841344320.727013,910758120.371891,581615514.765758,585693377.161949,932251709.035758,69413799.644878,5557093.912462,4077862.396191
585783274.83877,169554215.918272,742825009.348833,693889070.592889,699444029.523316,841407124.471625,910820924.116503,581707269.441536,585783274.83877,932314512.78037,69413799.644878,5554958.930427,4076005.397234
585795711.90039,169781937.477559,742825009.348833,693925136.142205,699604863.905423,841593289.068972,911046378.980405,581615279.458193,585795711.90039,932539967.644272,69453089.911433,5679727.763218,4180432.442197
585181654.333703,169842892.590879,742825009.348833,693267321.583267,698977116.383219,841652887.708478,911105977.619911,581001422.11958,585181654.333703,932599566.283778,69453089.911433,5709794.799952,4180232.214123
585432447.554792,169906864.319345,742825009.348833,693551746.864917,699194703.988564,841715661.824976,911168751.736409,581257663.298406,585432447.554792,932662340.400276,69453089.911433,5642957.123647,4174784.256386
585268761.770966,170134115.621568,742826734.348833,693543491.822912,699186132.535533,842053771.64913,911396259.957114,581093832.486303,585268761.770966,932888123.620981,69342488.307984,5642640.712621,4174929.284663
583736715.532256,170198144.231564,742826734.348833,692074224.014687,697716232.978909,842116663.930405,911459152.238389,579562140.972917,583736715.532256,932951015.902256,69342488.307984,5642008.964222,4174574.559339
585300079.202811,170262449.227366,742826734.348833,693710861.025994,699351152.548067,842180036.376168,911522524.684152,581127158.880772,585300079.202811,933014388.348019,69342488.307984,5640291.522073,4172920.322039
585440129.714607,170489922.315207,742826734.348833,693982170.1973,699642047.393271,842281285.320365,911748809.828706,581249855.220866,585440129.714607,933240673.492573,69467524.508341,5659877.195971,4190274.493741
585228409.753978,170554183.992883,742826734.348833,693840815.521423,699501310.013494,842344706.375375,911812230.883716,581038419.368968,585228409.753978,933304094.547583,69467524.508341,5660494.492071,4189990.38501
585359752.093938,170618259.894365,742826734.348833,694017534.007615,699644958.993199,842407635.360803,911875159.869144,581171350.26372,585359752.093938,933367023.533011,69467524.508341,5627424.985584,4188401.830218
585142901.811968,170846065.187566,742826734.348833,693561777.777744,699583672.844554,842584974.235116,912101690.097966,580708126.750656,585142901.811968,933593553.761833,69516715.86285,6021895.06681,4434775.061312
585312598.581445,170910385.148056,742829609.348833,693777872.04908,699809130.148452,842651143.658561,912167859.521411,580879358.211889,585312598.581445,933656848.185278,69516715.86285,6031258.099372,4433240.369556
585733524.301109,170974703.501534,742829609.348833,694240456.80242,700270659.823936,842713880.719952,912230596.582802,581301886.550976,585733524.301109,933719585.246669,69516715.86285,6030203.021516,4431637.750133
585325484.708235,171202568.48336,742829609.348833,693937149.264955,699973846.336444,842809804.501579,912457409.621297,580893688.29003,585325484.708235,933946398.285164,69647605.119718,6036697.071489,4431796.418205
585382493.117525,171266917.000992,742829609.348833,694045223.471943,700070139.646502,842873210.928637,912520816.048355,580962571.910049,585382493.117525,934009804.712222,69647605.119718,6024916.174559,4419921.207476
585311175.857478,171494493.770508,742829609.348833,694079176.062537,700110804.531564,843003607.647023,912746966.353475,580892475.799513,585311175.857478,934235955.017342,69743358.706452,6031628.469027,4418700.057965
585237135.382327,171558543.137364,742829609.348833,694016708.925674,700030000.338761,843066456.446785,912809815.153237,580819273.088096,585237135.382327,934298803.817104,69743358.706452,6013291.413087,4417862.294231
585348245.192045,171622681.682784,742835609.348833,694184977.240707,700174863.808207,843135580.185855,912878938.892307,580952208.876061,585348245.192045,934361927.556174,69743358.706452,5989886.5675,4396036.315984
585379448.577323,171850366.23365,742835609.348833,694341690.820597,700336535.822817,843339288.046122,913104991.231763,580978595.995062,585379448.577323,934587979.89563,69765703.185641,5994845.00222,4400852.582261
585676318.940068,171914408.481222,742835609.348833,694574148.441738,700569023.644461,843402257.491656,913167960.677297,581275649.789822,585676318.940068,934650949.341164,69765703.185641,5994875.202723,4400669.150246
585523426.989362,171978354.765968,742835609.348833,694459294.04193,700446047.648831,843465346.277536,913231049.463177,581123066.407226,585523426.989362,934714038.127044,69765703.185641,5986753.606901,4400360.582136
586412062.795757,172206193.67177,742835639.348833,694696366.941565,700676826.809878,843714836.060807,913457634.222909,582025823.599574,586412062.795757,934940592.886776,69742798.162102,5980459.868313,4386239.196183
586364183.526963,172270390.73371,742835639.348833,694696432.190058,700676300.46623,843778214.464558,913521012.62666,581978601.489945,586364183.526963,935003971.290527,69742798.162102,5979868.276172,4385582.037018
586349556.445603,172333457.74865,742835639.348833,694715562.487541,700734081.404651,843840197.744328,913582995.90643,581965594.037922,586349556.445603,935065954.570297,69742798.162102,6018518.91711,4383962.407681
585381960.813826,172560193.281373,742848799.554803,693882404.464789,699866108.143086,843038432.780712,913820658.739135,581030445.087941,585381960.813826,935290457.197032,70782225.958423,5983703.678297,4351515.725885
585152121.773585,172623093.391377,742848799.554803,693754758.200955,699691604.541605,843100176.882729,913882402.841152,580844410.519916,585152121.773585,935352201.299049,70782225.958423,5936846.34065,4307711.253669
585531476.991275,172686459.457801,742848799.554803,694178925.439181,700134183.959511,843162485.831132,913944711.789555,581214780.24633,585531476.991275,935414510.247452,70782225.958423,5955258.52033,4316696.744945
585159873.959027,172913367.48393,742854799.554803,693893609.997126,699841138.814304,843327440.886181,914175173.967164,580843874.035101,585159873.959027,935638972.425061,70847733.080983,5947528.817178,4315999.923926
585148864.098115,172976910.09748,742854799.554803,693916540.746306,699862984.924305,843390090.195522,914237823.276505,580832873.456205,585148864.098115,935701621.734402,70847733.080983,5946444.177999,4315990.64191
585820047.281836,173041079.686398,742854799.554803,694673924.763375,700583216.620092,843453252.919854,914300986.000837,581504523.999665,585820047.281836,935764784.458734,70847733.080983,5909291.856717,4315523.282171
585710782.655926,173268662.958389,742854799.554803,694345158.151589,700257507.952893,843700437.642342,914526410.336744,581398581.493385,585710782.655926,935990208.794641,70825972.694402,5912349.801304,4312201.162541
583673837.002944,173332523.204899,742854799.554803,692329555.496418,698260289.930536,843763433.599952,914589406.294354,579361647.636083,583673837.002944,936053204.752251,70825972.694402,5930734.434118,4312189.366861
577894438.812256,173396623.485149,742854799.554803,686521774.168458,692451826.913942,843826435.688791,914652408.383193,573583914.944775,577894438.812256,936116206.84109,70825972.694402,5930052.745484,4310523.867481
580130255.432367,173624025.319677,742854799.554803,687959338.952488,694808244.772487,844127574.354999,914878012.643357,575187630.529933,580130255.432367,936341811.101254,70750438.288358,6848905.819999,4942624.902434
580471702.819769,173688115.707839,742854799.554803,688387141.418887,695247488.693188,844190130.91919,914940569.207548,575528795.917142,580471702.819769,936404367.665445,70750438.288358,6860347.274301,4942906.902627
579910866.551467,173915628.458803,742854799.554803,688024205.537909,694874395.266091,844163147.394646,915166663.483234,574987594.25073,579910866.551467,936630461.941131,71003516.088588,6850189.728182,4923272.300737
579966125.53543,173979062.583335,742854799.554803,687993921.876998,694863322.144959,844225770.319561,915229286.408149,575023433.032227,579966125.53543,936693084.866046,71003516.088588,6869400.267961,4942692.503203
579629489.18924,174042248.176299,742854799.554803,687707723.69541,694585780.200151,844287751.286496,915291267.375084,574706257.535871,579629489.18924,936755065.832981,71003516.088588,6878056.504741,4923231.653369
578002245.683056,174268861.248714,742854799.554803,686448134.436277,693328910.061221,844470249.003436,915515566.612979,573080419.454967,578002245.683056,936979365.070876,71045317.609543,6880775.624944,4921826.228089
577806643.535663,174332401.001716,742854799.554803,686554550.265454,693132355.887744,844532636.079569,915577953.689112,573147680.635743,577806643.535663,937041752.147009,71045317.609543,6577805.62229,4658962.89992
571680900.407728,174395816.532866,742860299.554803,682186654.492188,688752998.56694,844599883.034405,915645200.643948,567026048.128134,571680900.407728,937103499.101845,71045317.609543,6566344.074752,4654852.279594
583287590.914094,174622791.316894,742860299.554803,693884049.247987,700501535.600667,845760272.748411,915869098.136971,578642835.028567,583287590.914094,937327396.594868,70108825.38856,6617486.35268,4644755.885527
583400041.490579,174686348.168298,742860299.554803,694003130.243025,700557698.965345,845822139.816632,915930965.205192,578756095.865704,583400041.490579,937389263.663089,70108825.38856,6554568.72232,4643945.624875
582671359.315556,174750152.914918,742860299.554803,693304963.362974,699857371.016101,845884684.469031,915993509.857591,578030503.995127,582671359.315556,937451808.315488,70108825.38856,6552407.653127,4640855.320429
579772285.13756,174977521.463778,742860299.554803,690473449.372123,696952484.086122,844517753.617043,916217107.840503,575130743.203066,579772285.13756,937675406.2984,71699354.22346,6479034.713999,4641541.934494
580317065.473567,175041300.852636,742884935.24193,690854369.520291,697347355.440012,844604413.470088,916303767.693548,575664341.075033,580317065.473567,937737430.464318,71699354.22346,6492985.919721,4652724.398534
578602614.586642,175105337.805212,742884935.24193,689231304.646213,695717070.240328,844666436.523181,916365790.746641,573949643.256577,578602614.586642,937799453.517411,71699354.22346,6485765.594115,4652971.330065
577031409.097916,175332861.986225,742884935.24193,688009943.398244,694546864.782027,844519002.123718,916590801.288843,572378362.50871,577031409.097916,938024464.059613,72071799.165125,6536921.383783,4653046.589206
610041655.651424,175396275.260319,742884935.24193,719867371.008406,726400795.905709,844580259.541652,916652058.706777,605393792.219925,610041655.651424,938085721.477547,72071799.165125,6533424.897303,4647863.431499
610845882.531781,175460303.921509,742884935.24193,720727079.108351,727244950.720367,844642944.94524,916714744.110365,606213479.274188,610845882.531781,938148406.881135,72071799.165125,6517871.612016,4632403.257593
611064138.172178,175687725.283415,742884935.24193,721101195.373862,727619367.851598,843469564.902871,916940543.057217,606431949.731379,611064138.172178,938374205.827987,73470978.154346,6518172.477736,4632188.440799
607459290.484709,175751644.483141,742884935.24193,719577158.891092,726094138.412074,843531792.952723,917002771.107069,602827096.858744,607459290.484709,938436433.877839,73470978.154346,6516979.520982,4632193.625965
602050047.749222,175815835.844701,742884935.24193,716096842.83174,722613279.648219,843594827.350073,917065805.504419,597418371.742571,602050047.749222,938499468.275189,73470978.154346,6516436.816479,4631676.006651
601960118.020394,176043273.339931,742884935.24193,715197128.287036,722485617.39137,843304303.643203,917291381.775313,596703009.47576,601960118.020394,938725044.546083,73987078.13211,7288489.104334,5257108.544634
602169844.975943,176107381.394747,742884935.24193,715447691.338689,722722317.674919,843367528.194196,917354606.326306,596923906.236544,602169844.975943,938788269.097076,73987078.13211,7274626.33623,5245938.739399
601800696.493594,176171464.299553,742884935.24193,715134836.368735,722409166.96425,843430602.644088,917417680.776198,596555081.541349,601800696.493594,938851343.546968,73987078.13211,7274330.595515,5245614.952245
601882215.538616,176398372.955838,742884935.24193,715360371.496512,722634196.2914,843500348.862383,917643252.172658,596636923.189335,601882215.538616,939076914.943428,74142903.310275,7273824.794888,5245292.349281
601828552.641261,176462088.790936,742884935.24193,715341962.868193,722618349.718718,843562911.696281,917705815.006556,596580686.298608,601828552.641261,939139477.777326,74142903.310275,7276386.850525,5247866.342653
601747281.732316,176689618.897823,742884935.24193,716217487.989871,722735544.784884,844085830.245141,917931074.29319,597119037.840253,601747281.732316,939364737.06396,73845244.048049,6518056.795013,4628243.892063
601997363.567224,176752579.187553,742884935.24193,716251318.765248,722764354.239972,844147717.120958,917992961.169007,597369097.285688,601997363.567224,939426623.939777,73845244.048049,6513035.474724,4628266.281536
603128179.279681,176816272.731879,742884935.24193,717457990.158527,723949087.279519,844209724.575315,918054968.623364,598519945.882261,603128179.279681,939488631.394134,73845244.048049,6491097.120992,4608233.39742
603742421.007427,177044214.23571,742884935.24193,718043353.275425,724705652.180252,844916140.69455,918281221.725814,599134664.678045,603742421.007427,939714884.496584,73365081.031264,6662298.904827,4607756.329382
606899746.530148,177108235.268296,742884935.24193,721209302.263513,727949791.955347,844978800.141356,918343881.17262,602292141.30271,606899746.530148,939777543.94339,73365081.031264,6740489.691834,4607605.227438
607964482.752766,177172406.666144,742884935.24193,722310088.86178,729027844.219859,845042121.51872,918407202.549984,603379598.570772,607964482.752766,939840865.320754,73365081.031264,6717755.358079,4584884.181994
608321759.252925,177400350.700734,742884935.24193,722754885.897331,729552443.945657,845661793.441191,918634183.416325,603719097.34776,608321759.252925,940067846.187095,72972389.975134,6797558.048326,4602661.905165
607779967.931808,177464136.747774,742884935.24193,722214032.477528,729000014.715477,845724698.182607,918697088.157741,603179196.126877,607779967.931808,940130750.928511,72972389.975134,6785982.237949,4600771.804931
608327169.979613,177527235.568644,742884935.24193,722786022.981984,729571003.189583,845786677.405517,918759067.380651,603726288.933336,608327169.979613,940192730.151421,72972389.975134,6784980.207599,4600881.046277
609423024.618779,177753763.251326,742884935.24193,724090020.849379,730925190.326453,845846255.078421,918984385.074569,604822403.054507,609423024.618779,940418047.845339,73138129.996148,6835169.477074,4600621.564272
609642956.555484,177817705.625454,742884935.24193,724370699.365803,731219671.920518,845909056.707236,919047186.703384,605042344.974006,609642956.555484,940480849.474154,73138129.996148,6848972.554715,4600611.581478
609628532.698904,177882056.86541,742884935.24193,724414572.609585,731251747.199564,845972329.857762,919110459.85391,605028522.387401,609628532.698904,940544122.62468,73138129.996148,6837174.589979,4600010.311503
609754090.09962,178109833.329187,742884935.24193,724563461.670028,731419560.016964,846029832.008804,919337097.472697,605135073.652098,609754090.09962,940770760.243467,73307265.463893,6856098.346936,4619016.447522
610045022.430156,178173746.914967,742884935.24193,724910016.806521,731485654.230899,846093082.971946,919400348.435839,605426067.441861,610045022.430156,940834011.206609,73307265.463893,6575637.424378,4618954.988295
609521423.60335,178237790.407979,742884935.24193,723885533.373394,730451591.273141,846156152.722447,919463418.18634,604917241.582947,609521423.60335,940897080.95711,73307265.463893,6566057.899747,4604182.020403
606140218.33229,178465764.213725,742886141.731728,720413305.928319,727147679.485357,846996598.380036,919691039.436909,601409377.958466,606140218.33229,941123495.717881,72694441.056873,6734373.557038,4730840.373824
608977298.400863,178529921.737791,742886141.731728,723039368.963406,729769081.470836,847059692.006809,919754133.063682,604247232.848471,608977298.400863,941186589.344654,72694441.056873,6729712.50743,4730065.552392
610572685.817706,178594371.396451,742886141.731728,724667885.134499,731384054.101998,847122943.401673,919817384.458546,605849202.183168,610572685.817706,941249840.739518,72694441.056873,6716168.967499,4723483.634538
614169299.9166,178822150.968531,742886141.731728,728388158.699515,735097179.449628,847161750.243463,920038277.513014,609458350.153004,614169299.9166,941470733.793986,72876527.269551,6709020.750113,4710949.763596
613506237.002381,178886274.410325,742886141.731728,727780637.163184,734395867.938735,847213272.485155,920089799.754706,608869091.950936,613506237.002381,941522256.035678,72876527.269551,6615230.775551,4637145.051445
613693824.427131,178949941.512531,742886141.731728,728022264.544649,734644162.078586,847260831.018931,920137358.288482,609056128.310854,613693824.427131,941569814.569454,72876527.269551,6621897.533937,4637696.116277
613564061.220312,179181386.832695,742886141.731728,727862731.026166,734461491.559859,846664175.437512,920357745.120382,608928640.956477,613564061.220312,941790201.401354,73693569.68287,6598760.533693,4635420.263835
613696126.73462,179244509.388719,742886141.731728,728026413.103433,734637363.219118,846716819.738347,920410389.421217,609059390.603968,613696126.73462,941842845.702189,73693569.68287,6610950.115685,4636736.130652
613715773.498849,179306899.536155,742886141.731728,728113276.313412,734693898.976533,846775542.399372,920469112.082242,609097410.145923,613715773.498849,941901568.363214,73693569.68287,6580622.663121,4618363.352926
613269861.065852,179534184.313346,742886141.731728,727868499.017335,734456049.716862,846961183.360917,920666323.394518,608650815.304458,613269861.065852,942098779.67549,73705140.033601,6587550.699527,4619045.761394
612820664.02623,179597498.239984,742886141.731728,727910448.437736,734502559.117349,847023070.801872,920728210.835473,608202629.816728,612820664.02623,942160667.116445,73705140.033601,6592110.679613,4618034.209502
612866166.846803,179661280.334856,742886141.731728,728022917.904367,734567526.583969,847085396.978574,920790537.012175,608270648.104661,612866166.846803,942222993.293147,73705140.033601,6544608.679602,4595518.742142
613034798.680803,179888844.135171,742886141.731728,728346601.759312,734884980.299062,846194022.888507,921016195.454096,608439286.502498,613034798.680803,942448651.735068,74822172.565589,6538378.53975,4595512.178305
612508015.669777,179952892.574227,742886141.731728,727686008.795096,734232917.932696,846256768.00289,921078940.568479,607914122.998753,612508015.669777,942511396.849451,74822172.565589,6546909.1376,4593892.671024
612340344.263631,180180318.997292,742886141.731728,727693892.47814,734239482.738647,846431606.618288,921304750.790352,607747512.28634,612340344.263631,942737207.071324,74873144.172064,6545590.260507,4592831.977291
612467464.61615,180244350.455692,742886141.731728,727773106.587896,734316772.798408,846494408.658475,921367552.830539,607875297.192424,612467464.61615,942800009.111511,74873144.172064,6543666.210512,4592167.423726
611982765.079754,180308654.236294,742886141.731728,727356298.81674,733900151.271874,846557681.171422,921430825.343486,607391331.881082,611982765.079754,942863281.624458,74873144.172064,6543852.455134,4591433.198672
612157549.930755,180536690.932061,742886141.731728,727404699.604073,733951791.988863,846817437.791267,921657615.842666,607567250.560956,612157549.930755,943090072.123638,74840178.051399,6547092.38479,4590299.369799
611400043.226035,180600709.028737,742886951.004492,726690470.196503,733239486.599235,846881367.923625,921721545.975024,606809546.420311,611400043.226035,943153192.983232,74840178.051399,6549016.402732,4590496.805724
611403042.722,180662647.747149,742886951.004492,726746518.130158,733301353.372936,846942393.983183,921782572.034582,606811705.706001,611403042.722,943214219.04279,74840178.051399,6554835.242778,4591337.015999
611153386.911231,180890138.684869,742886951.004492,726611855.666668,733111902.394947,847538315.321689,922008353.254492,606621963.617207,611153386.911231,943440000.2627,74470037.932803,6500046.728279,4531423.294024
609707716.9593,180954446.091665,742886951.004492,725232715.600092,731671955.791918,847601516.918105,922071554.850908,605176346.923412,609707716.9593,943503201.859116,74470037.932803,6439240.191826,4531370.035888
609689816.232631,181018504.725567,742887458.375405,725290814.326527,731727869.027832,847664909.953562,922134947.886365,605158518.753751,609689816.232631,943566087.52366,74470037.932803,6437054.701305,4531297.47888
609736896.578063,181245866.088575,742887458.375405,725041476.70906,731867165.898523,847948269.057037,922360668.994649,604854054.480514,609736896.578063,943791808.631944,74412399.937612,6825689.189463,4882842.097549
610071012.062003,181309733.596879,742887458.375405,725407846.5607,732211572.754195,848011067.406998,922423467.34461,605190085.224762,610071012.062003,943854606.981905,74412399.937612,6803726.193495,4880926.837241
610277960.116557,181374019.184363,742887458.375405,725668776.104159,732472720.950318,848074336.959924,922486736.897536,605396791.452405,610277960.116557,943917876.534831,74412399.937612,6803944.846159,4881168.664152
610611666.579024,181602087.976201,742887458.375405,726168011.025763,732930290.312312,848324446.879624,922712876.439399,605756215.212121,610611666.579024,944144016.076694,74388429.559775,6762279.286549,4855451.366903
610553390.447705,181666399.870677,742887458.375405,726072708.343959,732835066.275416,848387427.176699,922775856.736474,605698128.78192,610553390.447705,944206996.373769,74388429.559775,6762357.931457,4855261.665785
610531723.565398,181730492.024671,742894097.994923,726095493.168948,732857786.432401,848456966.924048,922845396.483823,605676529.077894,610531723.565398,944269896.5016,74388429.559775,6762293.263453,4855194.487504
610373203.904273,181956342.203487,742894097.994923,726045181.19586,732764637.868221,849797121.699395,923069871.170469,605558951.013378,610373203.904273,944494371.188246,73272749.471074,6719456.672361,4814252.890895
609996060.188458,182014241.562147,742894097.994923,725932995.255957,732623912.67755,849853576.910619,923126326.381693,605197567.252506,609996060.188458,944550826.39947,73272749.471074,6690917.421593,4798492.935952
609984950.489809,182075270.376809,742894097.994923,726058511.866364,732645544.952156,849913320.635671,923186070.106745,605290155.706583,609984950.489809,944610570.124522,73272749.471074,6587033.085792,4694794.783226
611161804.012567,182302010.34649,742894097.994923,727591102.462962,733938091.94937,850197928.996666,923405000.187181,606720829.59885,611161804.012567,944829500.204958,73207071.190515,6346989.486408,4440974.413717
611976583.913101,182365344.527812,742894097.994923,728479674.327895,734605340.331337,850259665.018098,923466736.208613,607553686.802598,611976583.913101,944891236.22639,73207071.190515,6125666.003442,4422897.110503
611808861.699558,182429716.590942,742894097.994923,728257603.145922,734408174.094035,850322272.54787,923529343.738385,607388875.371048,611808861.699558,944953843.756162,73207071.190515,6150570.948113,4419986.32851
612279584.894652,182657846.085397,742897597.994923,728890621.95475,735046540.783198,850227418.381073,923758864.119864,607866917.322477,612279584.894652,945179864.137641,73531445.738791,6155918.828448,4412667.572175
612847381.471366,182722474.298579,742897597.994923,729363582.886361,735500121.668583,850290614.475759,923822060.21455,608435195.289124,612847381.471366,945243060.232327,73531445.738791,6136538.782222,4412186.182242
613885954.761554,182950659.945947,742898197.994923,729609171.200518,735813624.235103,850525470.534594,924048613.844851,609519526.524809,613885954.761554,945469013.862628,73523143.310257,6204453.034585,4366428.236745
609100085.447856,183014814.563867,742898197.994923,724855000.768506,730990856.489246,850587923.865748,924111067.176005,604738889.774731,609100085.447856,945531467.193782,73523143.310257,6135855.72074,4361195.673125
609045584.239938,183079525.301479,742898197.994923,724851475.011769,730980432.988337,850650349.28262,924173492.592877,604691185.137064,609045584.239938,945593892.610654,73523143.310257,6128957.976568,4354399.102874
609168978.091717,183307867.224265,742900950.392203,725114770.1546,731245546.322029,851015110.528026,924403352.970127,604814153.016194,609168978.091717,945821000.590624,73388242.442101,6130776.167429,4354825.075523
609206604.29617,183372361.801991,742900950.392203,725052082.458742,731190819.733727,851078337.834653,924466580.276754,604851795.554635,609206604.29617,945884227.897251,73388242.442101,6138737.274985,4354808.741535
608933550.234281,183436791.966375,742900950.392203,724836302.635682,730973516.985209,851141575.292365,924529817.734466,604578644.256018,608933550.234281,945947465.354963,73388242.442101,6137214.349527,4354905.978263
609032281.082005,183665117.41866,742900950.392203,725089266.924023,731177909.345615,851356800.434305,924756795.655338,604709121.588365,609032281.082005,946174443.275835,73399995.221033,6088642.421592,4323159.49364
608610065.801535,183729690.709252,742900950.392203,724656408.158015,730749281.357814,851420225.017452,924820220.238485,604287551.534349,608610065.801535,946237867.858982,73399995.221033,6092873.199799,4322514.267186
608300442.751132,183794181.305998,742900950.392203,724397098.754865,730492650.37511,851483701.12091,924883696.341943,603978188.734051,608300442.751132,946301343.96244,73399995.221033,6095551.620245,4322254.017081
608301018.756761,184022085.542697,742900950.392203,724532182.618574,730625132.430427,851645409.649614,925110408.31128,603982282.515995,608301018.756761,946528055.931777,73464998.661666,6092949.811853,4318736.240766
608139278.146067,184086215.018941,742900950.392203,724334569.788109,730424668.397012,851708388.336528,925173386.998194,603823330.961251,608139278.146067,946591034.618691,73464998.661666,6090098.608903,4315947.184816
607928263.02273,184150486.914679,742900950.392203,724162271.526171,730232453.971589,851771276.703706,925236275.365372,603632763.079663,607928263.02273,946653922.985869,73464998.661666,6070182.445418,4295499.943067
607439986.746664,184377782.347356,742900950.392203,723669121.615391,729757503.044765,852007883.138291,925462121.285007,603135923.695146,607439986.746664,946879768.905504,73454238.146716,6088381.429374,4304063.051518
609076986.882167,184442165.476938,742900950.392203,724007839.153197,730092164.650093,852071019.050448,925525257.197164,604775377.014387,609076986.882167,946942904.817661,73454238.146716,6084325.496896,4301609.86778
609109798.799524,184505187.958314,742900950.392203,724069496.534085,730133890.858019,852132893.310613,925587131.457329,604808238.357756,609109798.799524,947004779.077826,73454238.146716,6064394.323934,4301560.441768
610299645.261314,184732892.240377,742900950.392203,725374743.109897,731437665.149629,852101303.641626,925812658.658666,605998673.971687,610299645.261314,947230306.279163,73711355.01704,6062922.039732,4300971.289627
610213960.529647,184797299.673365,742900950.392203,725360774.462854,731422716.655955,852163768.07161,925875123.08865,605931634.927383,610213960.529647,947292770.709147,73711355.01704,6061942.193101,4282325.602264
609866241.472801,184861435.598253,742902450.392203,725085221.144358,731156726.811758,852224928.954894,925936283.971934,605574443.877493,609866241.472801,947352431.592431,73711355.01704,6071505.6674,4291797.595308
609713321.261486,185088957.465427,742902450.392203,724969038.639396,731029819.669793,852438335.219601,926159493.709191,605423090.036563,609713321.261486,947575641.329688,73721158.48959,6060781.030397,4290231.224923
609887576.330699,185152934.323997,742902450.392203,725204388.494924,731264411.505268,852500623.652693,926221782.142283,605597920.702296,609887576.330699,947637929.76278,73721158.48959,6060023.010344,4289655.628403
610236293.427521,185380530.212877,742905721.477397,725841444.031654,731901672.757193,853143625.388739,926450714.453784,605946759.979071,610236293.427521,947863590.989087,73307089.065045,6060228.725539,4289533.44845
610181393.883402,185444279.614379,742905721.477397,725764003.111739,731824641.779566,853205786.728655,926512875.7937,605891852.387397,610181393.883402,947925752.329003,73307089.065045,6060638.667827,4289541.496005
603929135.267649,185508325.942461,742905721.477397,719653798.974339,725715500.175195,853268583.999494,926575673.064539,599639570.926129,603929135.267649,947988549.599842,73307089.065045,6061701.200856,4289564.34152
603977437.386349,185735517.199141,742905721.477397,719849504.449089,725910646.939533,853486915.201969,926801382.45909,599687960.330612,603977437.386349,948214258.994393,73314467.257121,6061142.490444,4289477.055737
604214857.966537,185798246.489067,742905721.477397,720000050.456275,726059760.480395,853548821.460661,926863288.717782,599927771.167749,604214857.966537,948276165.253085,73314467.257121,6059710.02412,4287086.798788
604213577.993995,185862389.523953,742905721.477397,720061565.823956,726126713.013685,853611931.053383,926926398.310504,599927092.2122,604213577.993995,948339274.845807,73314467.257121,6065147.189729,4286485.781795
604392619.944149,186089852.231818,742905721.477397,720269102.42725,726327794.059587,853914423.283442,927150676.251852,600103264.779043,604392619.944149,948563552.787155,73236252.96841,6058691.632337,4289355.165106
605484586.77307,186153606.361016,742905721.477397,721430286.766605,727478599.40876,853976788.531069,927213041.499479,601198796.893715,605484586.77307,948625918.034782,73236252.96841,6048312.642155,4285789.879355
605466727.732226,186217555.952292,742905721.477397,721469180.12913,727518555.777504,854039418.474946,927275671.443356,601181092.980439,605466727.732226,948688547.978659,73236252.96841,6049375.648374,4285634.751787
606235356.695009,186445160.429247,742905721.477397,722326481.905416,728380093.567012,854038764.752577,927501559.494414,601949448.502324,606235356.695009,948914436.029717,73462794.741837,6053611.661596,4285908.192685
606334311.072187,186509086.848383,742905721.477397,722480846.787398,728532068.364461,854101755.708287,927564550.450124,602049113.584409,606334311.072187,948977426.985427,73462794.741837,6051221.577063,4285197.487778
606656346.157092,186573113.278591,742905721.477397,722854034.980882,728904377.304481,854164718.546375,927627513.288212,602372283.939477,606656346.157092,949040389.823515,73462794.741837,6050342.323599,4284062.217615
607171257.866291,186800616.096868,742905721.477397,723497089.465214,729557523.989489,854198897.804946,927853092.065212,602889886.115182,607171257.866291,949265968.600515,73654194.260266,6060434.524275,4281371.751109
607216443.495355,186864552.10962,742905721.477397,723570911.305885,729620464.419971,854261744.357909,927915938.618175,602937596.257996,607216443.495355,949328815.153478,73654194.260266,6049553.114086,4278847.237359
606956783.397486,186928661.04509,742905721.477397,723304235.898865,729354242.894694,854322971.541446,927977165.801712,602677763.371316,606956783.397486,949390042.337015,73654194.260266,6050006.995829,4279020.02617
608162036.389746,187156472.021887,742905721.477397,722098039.23279,728198222.881873,854501705.099134,928202457.307338,603852631.136956,608162036.389746,949615333.842641,73700752.208204,6100183.649083,4309405.25279
