voting_power,total_ballots,total_proposals,total_dust_accounts,total_funded_accounts,funded_accounts,total_accounts,cleared_accounts,n_tx,n_ops_failed,n_calls
554656000000000.0,838,404,225377,308689,61,340593,33,5413,894,115
554656000000000.0,838,404,225367,308704,67,340636,52,2039,573,291
554656000000000.0,838,404,225348,308768,112,340701,48,8216,798,317
554656000000000.0,838,404,220943,308824,105,340791,49,8473,1279,145
554656000000000.0,838,404,218592,308984,218,341002,58,4348,706,165
554656000000000.0,838,404,218592,309174,245,341187,55,11224,216,312
554656000000000.0,838,404,218626,309341,218,341394,51,2851,183,215
554656000000000.0,838,404,218653,309533,240,341615,48,1896,105,127
554656000000000.0,838,404,218624,309722,238,341817,49,11006,242,286
554656000000000.0,838,404,218650,309901,234,342017,55,3878,185,157
554656000000000.0,838,404,218688,310076,213,342214,38,2419,160,136
554656000000000.0,838,404,218915,310339,333,342469,70,12802,354,346
554656000000000.0,838,404,219001,310551,249,342703,37,2636,118,118
554656000000000.0,838,404,219045,310712,223,342901,62,2333,352,165
554656000000000.0,838,404,219043,310850,189,343053,51,11077,359,113
554656000000000.0,838,404,219052,310998,197,343220,49,2143,157,234
554656000000000.0,838,404,219081,311157,212,343387,53,7424,133,290
554656000000000.0,838,404,219108,311326,236,343585,67,6826,174,159
554656000000000.0,838,404,219149,311801,548,344097,73,5578,78,128
554656000000000.0,838,404,219479,314755,3261,347243,307,16618,513,777
554656000000000.0,838,404,219694,316030,1427,348607,152,6344,301,246
554656000000000.0,838,404,219816,316920,995,349574,105,3041,221,141
577360000000000.0,838,404,219925,317839,1019,350503,100,11808,272,352
577360000000000.0,838,404,220038,318527,789,351250,101,5604,182,197
577360000000000.0,838,404,220145,319108,646,351872,65,2466,91,102
577360000000000.0,838,404,220185,319613,572,352379,67,10452,101,246
577360000000000.0,838,405,220313,319820,301,352641,94,5044,150,162
577360000000000.0,838,409,220545,319982,221,352839,59,1865,145,117
577360000000000.0,838,411,220575,320126,190,352987,46,8053,140,241
577360000000000.0,838,415,220695,320285,223,353185,64,4971,163,156
577360000000000.0,838,418,220792,320422,219,353381,82,2259,157,134
577360000000000.0,838,418,220777,320507,154,353491,69,10047,254,285
577360000000000.0,838,419,220816,320594,153,353617,66,3614,156,134
577360000000000.0,838,421,220858,320722,213,353792,85,2024,206,189
577360000000000.0,838,422,220933,320991,378,354087,109,11896,343,369
577360000000000.0,838,422,221134,321271,391,354439,111,4852,359,294
577360000000000.0,838,424,221234,321442,259,354662,88,1708,131,148
577360000000000.0,838,425,221283,327147,5824,360405,119,16955,356,177
577360000000000.0,838,426,221370,327689,618,360992,76,4091,209,146
577360000000000.0,838,427,221487,328279,667,361627,77,2234,177,116
577360000000000.0,838,427,221544,328880,685,362265,84,10847,763,175
577360000000000.0,838,427,221643,329417,608,362848,71,3039,519,145
577360000000000.0,838,427,221681,329979,613,363416,51,1958,138,120
577360000000000.0,838,427,221702,330503,588,363956,64,12740,355,143
577360000000000.0,838,427,221785,331038,614,364543,79,3156,108,109
577360000000000.0,838,428,222005,331768,812,365339,82,2372,130,108
597272000000000.0,838,428,222235,332539,863,366155,92,11292,537,167
597272000000000.0,838,428,222378,333106,638,366772,71,4117,235,102
597272000000000.0,838,428,222550,333679,648,367377,75,2916,197,129
597272000000000.0,838,428,222688,334435,873,368188,117,15887,283,204
597272000000000.0,838,428,222899,335402,1086,369243,119,4200,229,214
597272000000000.0,838,428,223069,336005,1033,370202,430,11387,285,214
597272000000000.0,838,429,223262,336846,995,371132,154,7889,460,247
597272000000000.0,838,435,223433,337962,1268,372352,152,4345,209,217
597272000000000.0,838,439,223603,339225,1486,373714,223,14260,832,331
597272000000000.0,838,440,223821,340569,1537,375170,193,7679,476,203
597272000000000.0,838,441,223969,341490,1065,376193,144,3448,225,183
597272000000000.0,838,448,223962,342246,871,376981,115,10888,884,193
597272000000000.0,838,458,223925,342972,830,377771,104,6298,184,177
597272000000000.0,838,464,224002,343978,1152,378867,146,4142,172,183
597272000000000.0,838,467,224062,344776,902,379670,104,12976,460,153
597272000000000.0,838,472,224525,345485,805,380430,96,7196,329,118
597272000000000.0,838,476,224645,346085,671,381071,71,2855,147,110
597272000000000.0,838,479,224724,346630,634,381638,89,11428,1560,123
597272000000000.0,838,481,224808,347174,612,382217,68,4372,234,89
597272000000000.0,838,482,224896,347738,640,382843,76,2674,118,68
597272000000000.0,838,483,224916,348320,683,383463,101,10244,67,84
597272000000000.0,838,484,224963,348771,542,383963,91,4996,49,58
597272000000000.0,838,489,225045,349275,586,384511,82,3009,139,51
616168000000000.0,851,494,225133,349772,598,385039,101,12027,1651,114
616168000000000.0,860,494,225214,350295,620,385602,97,4238,362,75
616168000000000.0,867,494,225293,350748,539,386120,86,2640,327,64
616168000000000.0,873,494,225356,351227,601,386647,122,12284,1950,120
616168000000000.0,876,494,225421,351723,580,387206,84,3870,338,62
616168000000000.0,880,494,225508,352272,624,387787,75,6553,163,90
616168000000000.0,885,494,225648,352908,713,388456,77,9258,244,84
616168000000000.0,891,494,225712,353457,640,389067,91,4029,223,50
616168000000000.0,892,494,225790,353952,582,389605,87,9368,277,91
616168000000000.0,897,494,225842,354400,550,390112,102,6995,335,98
616168000000000.0,904,494,225940,354967,663,390741,96,6440,607,82
616168000000000.0,925,494,225981,355786,919,391618,100,12394,587,110
616168000000000.0,933,494,226061,356637,938,392519,87,6753,298,76
616168000000000.0,954,494,226091,357189,614,393104,62,3710,294,40
616168000000000.0,964,494,226159,357803,706,393767,92,13221,705,119
616168000000000.0,971,494,226247,358267,572,394303,108,3228,97,95
616168000000000.0,978,494,226357,358701,513,394799,79,2322,78,63
616168000000000.0,997,494,226304,359160,525,395285,66,11942,403,101
616168000000000.0,1001,494,226513,359991,937,396190,106,4974,606,109
616168000000000.0,1009,494,226615,360954,1058,397223,95,5487,127,76
616168000000000.0,1019,494,226693,361401,818,397973,371,13855,1254,113
616168000000000.0,1027,494,226851,362685,1407,399342,123,5841,114,67
616168000000000.0,1033,494,226941,363799,1226,400541,112,3931,81,54
0.0,1036,494,227022,366303,2600,403060,96,17499,1487,112
0.0,1036,494,227112,368983,2810,405833,130,8625,364,102
0.0,1036,494,227226,370393,1510,407306,100,5177,86,105
0.0,1036,494,227300,371625,1333,408554,101,16307,499,95
0.0,1036,494,227474,372962,1450,409974,113,6360,115,120
0.0,1036,494,227495,373962,1100,411027,100,12151,850,82
0.0,1036,494,227576,374780,910,411901,92,9219,474,68
0.0,1036,494,227659,375453,765,412642,92,3920,109,55
0.0,1036,494,227748,376200,872,413467,125,13662,158,91
0.0,1036,494,227832,376963,886,414299,123,8848,324,95
0.0,1036,494,227941,377733,890,415154,120,5541,290,73
0.0,1036,494,228004,378506,893,415980,120,16226,168,143
0.0,1036,494,228105,379192,800,416755,114,5976,576,69
0.0,1036,494,228214,379840,746,417478,98,2308,81,59
0.0,1036,494,228360,380926,1233,418635,147,16765,248,160
0.0,1036,494,228576,382419,1676,420242,183,9203,413,218
0.0,1036,494,228752,383546,1263,421461,136,5389,271,119
0.0,1036,494,228931,384820,1430,422805,156,17404,475,204
0.0,1036,494,229157,386058,1374,424134,136,8762,125,130
0.0,1036,494,229322,387039,1128,425215,147,5529,193,91
0.0,1036,494,229271,388072,1206,426359,173,16072,669,160
0.0,1036,494,229468,390122,2361,428623,311,11613,300,354
0.0,1036,494,230015,391698,1865,430380,289,8006,277,248
648512000000000.0,1065,494,229889,393153,1750,432006,295,21631,1139,284
648512000000000.0,1081,494,229948,396008,3313,435169,458,12804,450,522
648512000000000.0,1097,494,231290,398031,2326,437379,303,12864,1003,227
648512000000000.0,1113,494,231519,399687,1875,439115,219,15832,783,190
648512000000000.0,1128,494,231808,401316,1826,440846,197,9017,150,159
648512000000000.0,1133,494,232005,402489,1368,442141,195,14453,416,126
648512000000000.0,1142,494,232224,403660,1381,443443,210,12597,128,130
648512000000000.0,1152,494,232482,405409,1982,445331,233,7209,129,191
648512000000000.0,1158,494,232720,407428,2306,447527,287,20403,451,266
648512000000000.0,1167,494,233070,408940,1889,449348,377,8672,155,172
648512000000000.0,1173,494,233337,410707,2054,451341,287,8194,188,125
648512000000000.0,1178,494,233491,412173,1658,452925,192,18400,157,148
648512000000000.0,1180,494,233687,413422,1509,454392,260,8957,193,99
648512000000000.0,1187,494,233921,414619,1378,455690,181,7938,249,158
648512000000000.0,1195,494,234130,415752,1347,456956,214,20683,166,177
648512000000000.0,1201,494,234344,416857,1347,458231,242,8754,86,131
648512000000000.0,1207,494,234376,417904,1143,459330,96,6003,91,81
648512000000000.0,1211,494,234340,418762,1137,460385,279,20073,250,111
648512000000000.0,1217,494,234925,419674,1051,461374,139,7218,252,59
648512000000000.0,1220,494,235068,420423,873,462212,124,4434,62,45
648512000000000.0,1228,494,235207,421348,1053,463202,128,20844,440,191
648512000000000.0,1230,494,235306,422036,783,463949,95,4997,89,91
648512000000000.0,1231,494,235418,422932,1065,464963,169,5373,103,69
655992000000000.0,1235,494,235540,423978,1238,466147,192,18480,209,115
655992000000000.0,1235,494,235675,424752,947,466975,173,9000,60,72
655992000000000.0,1235,494,235812,425496,890,467810,146,4872,35,46
655992000000000.0,1235,494,236222,426363,1039,468736,172,18073,191,121
655992000000000.0,1235,494,236384,427176,947,469619,134,11218,147,93
655992000000000.0,1235,494,236577,427999,958,470516,135,5760,51,84
655992000000000.0,1235,494,236725,428798,984,471418,185,19401,80,118
655992000000000.0,1235,494,237025,429816,1382,472706,364,9031,109,163
655992000000000.0,1235,494,237273,431114,1556,474184,258,8116,88,119
655992000000000.0,1235,494,237362,431985,1104,475190,233,19209,61,176
655992000000000.0,1235,494,237546,432709,932,476048,208,6947,75,76
655992000000000.0,1235,494,237746,433715,1232,477142,226,12702,71,125
655992000000000.0,1235,494,237929,434582,966,478038,99,14537,50,135
655992000000000.0,1235,494,238083,435343,878,478871,117,5974,47,73
655992000000000.0,1235,494,238312,436507,1335,480124,171,14156,131,113
655992000000000.0,1235,494,238484,437442,1105,481140,170,15870,260,82
655992000000000.0,1235,494,238632,438289,964,482006,117,13180,199,59
655992000000000.0,1235,494,238802,439042,878,482824,125,16255,270,111
655992000000000.0,1235,494,238950,439754,804,483588,92,9807,120,61
655992000000000.0,1235,494,239122,440709,1058,484611,103,5909,53,48
655992000000000.0,1235,494,239247,441485,873,485408,97,18477,499,99
655992000000000.0,1235,494,239383,442218,833,486213,100,7102,67,65
655992000000000.0,1235,494,239524,443001,911,487042,128,4311,49,49
646160000000000.0,1235,494,239609,443693,815,487793,123,19898,77,78
646160000000000.0,1235,494,239746,444276,677,488428,94,5165,63,92
646160000000000.0,1235,494,239861,444887,691,489101,80,4933,212,66
646160000000000.0,1235,494,240025,445497,753,489773,143,22500,513,148
646160000000000.0,1235,494,240210,446063,663,490403,97,4563,57,60
646160000000000.0,1235,494,240397,446866,941,491295,138,4958,95,69
646160000000000.0,1235,494,240583,447528,777,492004,115,18374,62,104
646160000000000.0,1235,494,240759,448534,1120,493083,114,8249,38,52
646160000000000.0,1235,494,240896,449411,971,494028,94,4553,38,25
646160000000000.0,1235,494,241029,450543,1300,495266,168,23373,105,113
646160000000000.0,1235,494,241240,451863,1562,496784,242,5853,83,64
646160000000000.0,1235,494,241418,452974,1237,497967,126,4143,54,66
646160000000000.0,1235,494,241599,453961,1367,499284,380,20960,79,97
646160000000000.0,1235,494,241803,454824,1063,500295,200,8305,182,57
646160000000000.0,1235,494,241914,455610,915,501171,129,14341,70,71
646160000000000.0,1235,494,242073,456420,985,502087,175,11783,49,38
646160000000000.0,1235,494,242275,457280,963,503018,103,5441,74,61
646160000000000.0,1235,494,242383,458030,848,503830,98,19512,225,99
646160000000000.0,1235,494,242581,458798,907,504698,139,8143,75,61
646160000000000.0,1235,494,242771,459437,1232,505859,593,5301,104,86
646160000000000.0,1235,494,243422,460628,1309,507107,118,21001,187,90
646160000000000.0,1235,494,243641,462008,1535,508585,155,7343,97,59
646160000000000.0,1235,494,243804,463208,1408,509912,208,6615,104,46
655792000000000.0,1235,494,244078,464250,1239,511012,197,23407,80,98
655792000000000.0,1235,494,244398,465297,1193,512160,146,5653,47,48
655792000000000.0,1235,494,244586,466699,1537,513679,135,6180,82,58
655792000000000.0,1235,494,244814,468927,2496,516068,268,25040,131,125
655792000000000.0,1235,494,245079,471705,3296,519151,518,10353,122,73
655792000000000.0,1235,494,245299,473195,1806,520851,316,5940,86,76
655792000000000.0,1235,494,245376,474788,1878,522574,285,22745,540,118
655792000000000.0,1235,494,246183,476209,1752,524103,331,11895,265,53
655792000000000.0,1235,494,246487,477528,1726,525758,407,6887,126,73
655792000000000.0,1235,494,246841,479163,1958,527613,323,25753,302,134
655792000000000.0,1235,494,247277,481055,2206,529721,314,9293,73,74
655792000000000.0,1235,494,247577,482655,1866,531449,266,21021,68,113
655792000000000.0,1235,494,247815,484459,1988,533368,184,11735,92,59
655792000000000.0,1235,494,248082,486160,1973,535188,272,5635,77,55
655792000000000.0,1235,494,248286,487985,2012,537115,187,23314,470,105
655792000000000.0,1235,494,248579,490175,2372,539423,182,9295,82,57
655792000000000.0,1235,494,248848,492715,2855,542229,315,9647,88,59
655792000000000.0,1235,494,249126,495574,3156,545307,297,26116,389,129
655792000000000.0,1235,494,249442,498336,3148,548374,386,8920,67,51
655792000000000.0,1235,494,249726,500917,2824,551117,243,7949,96,39
655792000000000.0,1235,494,249953,503350,2670,553667,237,25727,219,140
655792000000000.0,1235,494,250224,505520,2425,555947,255,8548,87,45
655792000000000.0,1235,494,250456,507620,2252,557989,152,7338,47,44
665776000000000.0,1235,494,250606,509649,2229,559986,200,27813,909,118
665776000000000.0,1235,494,250862,510914,1479,561334,214,6641,180,51
665776000000000.0,1235,494,251065,512121,1428,562666,221,5875,63,37
665776000000000.0,1235,494,251300,513725,1773,564383,169,25603,73,112
665776000000000.0,1235,494,251592,515405,1854,566190,174,8243,86,48
665776000000000.0,1235,494,251878,516836,1618,567766,187,5557,79,66
665776000000000.0,1235,494,252091,518500,1836,569535,172,27547,228,120
665776000000000.0,1235,494,252369,520754,2462,571920,208,8287,203,60
665776000000000.0,1235,494,252566,522406,1856,573707,204,20031,151,44
665776000000000.0,1235,494,252829,524676,2485,576112,215,13612,112,105
665776000000000.0,1235,494,253061,526492,1998,578044,182,6645,53,46
665776000000000.0,1235,494,253223,528073,1807,579757,226,19757,93,57
665776000000000.0,1235,494,253455,529634,1732,581446,171,12443,77,149
665776000000000.0,1235,494,253657,531162,1703,583091,175,5960,67,53
665776000000000.0,1235,494,253745,532747,1716,584750,131,25180,208,76
665776000000000.0,1235,494,253954,534572,2020,586714,195,7317,102,36
665776000000000.0,1235,494,254231,536611,2269,588929,230,7656,101,75
665776000000000.0,1235,494,254374,538545,2193,591019,259,24915,546,54
665776000000000.0,1235,494,254613,540296,2055,592983,304,9979,44,41
665776000000000.0,1235,494,254883,542051,1954,594876,199,6879,63,69
665776000000000.0,1235,494,255087,544129,2644,597395,566,28871,430,88
665776000000000.0,1235,494,255301,545784,1863,599181,208,7508,170,64
665776000000000.0,1235,494,255532,547683,2129,601252,230,6277,111,42
665280000000000.0,1235,494,255684,549285,1790,602923,188,30114,259,101
665280000000000.0,1235,494,255924,550798,1724,604599,211,4859,48,52
665280000000000.0,1235,494,256168,552399,1796,606332,195,5482,79,65
665280000000000.0,1235,494,256407,554313,2101,608340,187,35214,65,83
665280000000000.0,1235,494,256709,556168,2023,610287,168,7874,70,52
665280000000000.0,1235,494,256959,557970,2132,612281,330,21159,278,61
665280000000000.0,1235,494,257364,559693,2317,614374,594,15494,82,53
665280000000000.0,1235,494,257604,561151,1703,615981,245,8318,190,41
665280000000000.0,1235,494,257807,562717,1749,617557,183,25716,382,46
665280000000000.0,1235,494,258053,564008,1544,618959,253,10238,56,45
665280000000000.0,1235,494,258319,565457,1716,620574,267,7880,250,46
665280000000000.0,1235,494,258515,566903,1673,622121,227,30311,328,147
665280000000000.0,1235,494,258799,568806,2177,624187,274,6881,69,52
665280000000000.0,1235,494,259083,570768,2251,626321,289,7236,93,46
665280000000000.0,1235,494,259325,572792,2222,628496,198,30810,179,61
665280000000000.0,1235,494,259568,574272,1704,630164,224,5805,101,43
665280000000000.0,1235,494,259817,575574,1531,631652,229,5965,77,52
665280000000000.0,1235,494,260005,577012,1649,633231,211,32550,70,77
665280000000000.0,1235,494,260260,578669,1875,635059,218,7559,97,56
665280000000000.0,1235,494,260437,580111,1759,636688,317,6249,261,42
665280000000000.0,1235,494,260620,581411,1617,638130,317,31672,255,48
665280000000000.0,1235,494,260795,582790,1855,639740,476,7532,58,46
665280000000000.0,1235,494,261094,584048,1590,641204,332,5826,46,29
674184000000000.0,1235,494,261242,585210,1365,642471,203,29853,849,38
674184000000000.0,1235,494,261471,586408,1420,643811,222,7691,59,47
674184000000000.0,1235,494,261666,587594,1446,645147,260,21861,308,37
674184000000000.0,1235,494,261892,588838,1467,646539,223,14779,57,57
674184000000000.0,1235,494,262150,590055,1570,647961,353,8187,55,73
674184000000000.0,1235,494,262383,591236,1557,649332,376,25857,351,94
674184000000000.0,1235,494,262638,592211,1269,650551,294,11275,39,52
674184000000000.0,1235,494,262871,593148,1355,651787,418,4861,75,55
674184000000000.0,1235,494,263092,594013,1532,653217,667,31413,285,124
674184000000000.0,1235,494,263403,595574,1897,655032,336,10746,756,231
674184000000000.0,1235,494,263818,597378,2186,657128,382,6647,48,234
674184000000000.0,1235,494,264053,598804,1800,658715,374,32186,650,108
674184000000000.0,1235,494,264280,599973,1481,660064,312,5471,51,35
674184000000000.0,1235,494,264594,601317,1609,661612,265,6784,77,61
674184000000000.0,1235,494,264825,602706,1648,663130,259,32539,590,34
674184000000000.0,1235,494,265427,605004,2835,665801,537,14179,126,114
674184000000000.0,1235,494,265727,606700,2011,667693,315,8179,2165,61
674184000000000.0,1235,494,266177,608974,2663,670178,389,36188,1068,93
674184000000000.0,1235,494,266853,611657,3179,673162,496,11812,83,100
674184000000000.0,1235,494,267157,613194,1844,674917,307,6044,48,88
674184000000000.0,1235,494,268313,614573,1811,676520,432,34512,63,45
674184000000000.0,1235,494,268553,615830,1548,677965,291,8181,59,45
674808000000000.0,1235,494,268789,617107,1633,679448,356,19775,304,46
674808000000000.0,1235,494,269012,618468,1634,681005,273,21071,48,45
674808000000000.0,1235,494,269283,619823,1587,682529,232,5488,39,64
674808000000000.0,1235,494,269561,621403,1858,684285,278,25869,63,83
674808000000000.0,1235,494,269785,622683,1498,685708,218,13512,29,71
674808000000000.0,1235,494,270078,624037,1712,687320,358,7914,45,50
674808000000000.0,1235,494,270350,625515,1905,689092,427,26498,332,66
674808000000000.0,1235,494,270657,627201,2272,691128,586,20784,113,95
674808000000000.0,1235,494,270951,628914,2014,693051,301,6641,67,749
674808000000000.0,1235,494,271213,630533,1967,694839,348,33534,173,526
674808000000000.0,1235,494,271466,631892,1666,696387,307,6553,41,137
674808000000000.0,1235,494,271764,633762,2152,698468,282,8474,148,106
674808000000000.0,1235,494,272104,636959,3558,701884,361,36997,58,125
674808000000000.0,1235,494,272442,640004,3385,705140,340,9333,45,73
674808000000000.0,1235,494,272786,642829,3092,708184,267,6851,68,157
674808000000000.0,1235,494,274673,647062,4587,712551,354,42505,86,170
674808000000000.0,1235,494,275144,649238,2519,714913,343,10117,67,95
674808000000000.0,1235,494,275523,651095,2162,716980,305,7172,30,74
674808000000000.0,1235,494,275730,653146,2400,719142,349,39977,43,873
674808000000000.0,1235,494,276124,655145,2479,721418,480,8271,54,1306
674808000000000.0,1235,494,276648,657683,3022,724212,484,23570,64,979
674808000000000.0,1235,494,277286,661074,3898,727881,507,30932,66,1259
674808000000000.0,1235,494,277948,664504,3953,731621,523,13704,82,1048
679688000000000.0,1235,494,278437,667477,3455,734806,482,30647,84,1020
679688000000000.0,1235,494,278892,670544,3483,738082,416,23215,561,493
679688000000000.0,1235,494,279348,673080,3072,740885,536,9449,54,1084
679688000000000.0,1235,494,279737,675528,2792,743479,344,31874,295,965
679688000000000.0,1235,494,280181,678002,2794,746203,320,15806,71,1314
679688000000000.0,1235,494,280653,680625,3073,749012,450,13398,53,1063
679688000000000.0,1235,494,281141,682913,2632,751457,344,39057,187,981
679688000000000.0,1235,494,281792,686358,3786,755079,341,15330,61,1095
679688000000000.0,1235,494,282205,688149,2133,757035,342,8165,41,1203
679688000000000.0,1235,494,282578,690095,2283,759108,337,36510,47,1038
679688000000000.0,1235,494,282943,691749,1921,760880,267,14825,42,1340
679688000000000.0,1235,494,283279,693382,2000,762665,367,7254,32,1235
679688000000000.0,1235,494,283599,695165,2142,764595,359,38862,272,1314
679688000000000.0,1235,494,283999,696726,1934,766316,373,13141,42,1069
679688000000000.0,1235,494,284388,698220,1747,767950,253,5319,40,123
679688000000000.0,1235,494,284701,699716,1842,769569,346,37801,52,130
679688000000000.0,1235,494,285061,701098,1675,771157,293,8504,38,92
679688000000000.0,1235,494,285377,702438,1582,772676,242,9101,61,114
679688000000000.0,1235,494,285694,704034,1853,774423,257,34340,263,115
679688000000000.0,1235,494,286104,705576,1908,776215,366,8664,51,147
679688000000000.0,1235,494,286552,707382,2159,778255,353,22781,147,169
679688000000000.0,1235,494,286915,709002,2002,780069,382,25922,51,152
679688000000000.0,1235,537,287320,710522,1960,781803,440,11381,288,1096
672840000000000.0,1255,560,287651,712020,1804,783485,306,29802,281,1249
672840000000000.0,1277,560,288037,713328,1576,784984,268,21155,273,1151
672840000000000.0,1285,560,288309,714592,1508,786436,244,6131,30,730
672840000000000.0,1300,560,288599,715861,1479,787850,210,28609,39,103
672840000000000.0,1310,560,289031,717022,1478,789196,317,17875,38,834
672840000000000.0,1322,560,289297,718163,1384,790493,243,8006,31,1349
672840000000000.0,1330,560,289501,719443,1496,791904,216,36902,388,1446
672840000000000.0,1334,560,289706,720662,1587,793249,368,10533,28,1325
672840000000000.0,1338,560,290038,721745,1322,794482,239,8469,36,1348
672840000000000.0,1346,560,290288,722866,1416,795768,295,39216,600,1325
672840000000000.0,1357,560,290596,723858,1378,797029,386,8994,23,1305
672840000000000.0,1363,560,290740,724798,1425,798278,485,9108,35,1314
672840000000000.0,1370,560,290798,726089,1844,799896,553,42361,515,1542
672840000000000.0,1375,560,290978,727425,1800,801531,464,7224,25,1394
672840000000000.0,1379,560,291217,728714,1862,803185,573,8949,27,801
672840000000000.0,1379,560,291379,729867,1802,804588,649,41913,265,1479
672840000000000.0,1381,560,291527,730888,1476,805853,455,6555,34,457
672840000000000.0,1391,560,291709,732161,1793,807374,520,9708,30,93
672840000000000.0,1394,560,291800,733430,1917,808915,648,45546,16,84
672840000000000.0,1399,560,291963,734422,1527,810156,535,5163,22,115
672840000000000.0,1401,560,292097,735450,1406,811397,378,21357,167,86
672840000000000.0,1403,560,292222,736478,1619,812705,591,25969,32,82
672840000000000.0,1405,560,292371,737371,1422,813927,529,5707,49,98
0.0,1405,560,292469,738202,1290,814991,459,25898,189,107
0.0,1405,560,292625,739250,1613,816301,565,21180,32,120
0.0,1405,560,292745,740233,1535,817638,552,9050,73,265
0.0,1405,560,292858,741196,1456,818894,493,37072,637,736
0.0,1405,560,292991,742247,1578,820236,527,11160,78,953
0.0,1405,560,293136,743385,1771,821676,633,9469,37,649
0.0,1405,560,293234,744378,1487,822948,494,39223,127,428
0.0,1405,560,293429,745665,1804,824512,517,8669,45,445
0.0,1405,560,293619,746755,1456,825801,366,5737,17,492
0.0,1405,560,293796,747891,1554,827098,418,41887,456,409
0.0,1405,560,294017,748801,1225,828150,315,7786,121,1310
0.0,1405,560,294163,749631,1121,829092,291,10379,13,1725
0.0,1405,560,294285,750479,1230,830057,382,42747,18,1555
0.0,1405,560,294471,751292,1198,831022,385,9349,18,1476
0.0,1405,560,294617,752053,1054,831947,293,5587,16,1637
0.0,1405,560,294755,752973,1426,833050,506,42820,42,1627
0.0,1405,560,294961,753927,1337,834205,383,8378,28,1541
0.0,1405,560,295094,754759,1169,835140,337,20160,218,1568
0.0,1405,560,295249,755614,1307,836195,452,32722,27,1570
0.0,1405,560,295424,756429,1093,837648,278,7701,31,2119
0.0,1405,560,295562,757150,956,838477,235,23649,152,1370
0.0,1405,560,295665,757900,1093,839350,343,27044,106,1534
0.0,1405,560,295841,758818,1310,840459,392,9038,39,1622
679608000000000.0,1425,560,296089,759776,1456,841644,498,39706,166,1600
679608000000000.0,1444,560,296400,760652,1591,843052,715,14270,34,1782
679608000000000.0,1451,560,296664,761825,1511,844446,338,7045,43,1554
679608000000000.0,1458,560,296852,762869,1427,845678,383,44153,172,1513
679608000000000.0,1475,560,297050,763875,1330,846843,324,7641,26,1553
679608000000000.0,1483,560,297265,764738,1205,847885,342,7545,36,1601
679608000000000.0,1498,560,297419,765713,1490,849009,515,39906,73,1463
679608000000000.0,1508,560,297638,766782,1457,850249,388,12577,42,1519
679608000000000.0,1514,560,297840,767722,1356,851394,416,8057,37,1580
679608000000000.0,1517,560,298016,768695,1413,852507,440,44609,47,1491
679608000000000.0,1522,560,298185,769676,1440,853697,459,10478,38,1642
679608000000000.0,1523,560,298324,770726,1272,854867,222,5399,19,1512
679608000000000.0,1531,560,298438,771683,1345,855942,388,42940,35,1598
679608000000000.0,1550,560,298617,772683,1389,857124,389,9413,18,1533
679608000000000.0,1556,560,298760,773630,1220,858190,273,17244,21,1474
679608000000000.0,1558,560,298843,774518,1357,859201,469,36111,25,1593
679608000000000.0,1561,560,299113,775602,1480,860451,396,14426,137,1460
679608000000000.0,1565,560,299270,776846,1658,861880,414,26840,44,1436
679608000000000.0,1567,560,299477,778075,1706,863292,477,27274,24,1451
679608000000000.0,1570,560,299655,779161,1354,864499,268,6021,32,1529
679608000000000.0,1575,560,299773,780245,1521,865751,437,31370,30712,1225
679608000000000.0,1584,560,299931,781394,1540,867798,391,21600,34,905
679608000000000.0,1588,560,300097,782614,1603,869201,383,7882,35,143
684448000000000.0,1589,560,300219,783746,1414,870487,282,40352,20,427
684448000000000.0,1589,560,300391,785038,1670,871864,378,9121,33,312
684448000000000.0,1589,560,300543,786113,1382,873147,307,5750,14,321
684448000000000.0,1589,560,300663,787181,1490,874340,422,41866,420,237
684448000000000.0,1589,560,300817,788292,1598,875632,487,11443,29,928
684448000000000.0,1589,560,301024,789809,1882,877415,365,9433,25,1925
684448000000000.0,1589,560,301194,791382,2133,879138,560,48260,25,1563
684448000000000.0,1589,560,301387,792659,1632,880577,355,7890,26,1417
684448000000000.0,1589,560,301653,794214,2011,882366,456,9097,14,1507
684448000000000.0,1589,560,301983,796247,2675,884566,642,48929,48,1423
684448000000000.0,1589,560,302275,797622,1824,886143,449,10924,18,1448
684448000000000.0,1589,560,302674,800435,3336,889264,523,12146,24,1460
684448000000000.0,1589,560,303099,803563,4001,892715,873,51399,51,1498
684448000000000.0,1589,560,303494,805932,2935,895375,566,14183,35,1440
684448000000000.0,1589,560,303773,807779,2389,897492,542,11303,14,1636
684448000000000.0,1589,560,303920,809140,1853,898971,492,48641,20,1422
684448000000000.0,1589,560,304162,810672,1805,900626,273,9750,14,1433
684448000000000.0,1589,560,304360,812189,1809,902273,292,15871,188,1396
684448000000000.0,1589,574,304587,813933,2285,904204,541,40592,28,1525
684448000000000.0,1589,613,304861,815859,2359,906304,433,10459,53,1293
684448000000000.0,1589,620,305125,817411,1936,908109,384,30604,25,1526
684448000000000.0,1589,634,305332,818989,2024,910094,446,25347,57,1956
684448000000000.0,1589,642,305555,820359,1664,911702,294,7759,21,1904
683272000000000.0,1611,643,305735,821548,1445,913003,256,28268,22,1404
683272000000000.0,1624,643,305906,822847,1671,914437,372,23449,19,1475
683272000000000.0,1632,643,306063,824058,1548,915822,337,11511,19,1447
683272000000000.0,1640,643,306244,825360,1678,917264,376,44873,456,1659
683272000000000.0,1653,643,306485,826649,1696,918726,407,11341,18,1669
