name,contract_address,tokenId,supply,creators,transfersCount,accountName,accountAddress
tacoma,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,34575,10,['tz1gdfmT4beiaUZ8kPetqVe6e4hab6dfDYmF'],1,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
Vertex 6,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,34186,4,['tz1b1sH2FmuVazszFdkUn8GvfvZpNxSa7C8J'],1,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
Aggressive poppies,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,32539,15,['tz1Mc9iCWwponAfeJgWEA5RujCa5ptk4g1A4'],1,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
PEDRA PÁSSARO (3.2),KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,35098,1,['tz1dKiXujcXbJkdvp7nJQ1FB6cgKzuU8cEci'],1,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
"Collection: Generative Diopter | Name: iii. Little rooster seahorseback riding, I guess or Divine Flamenca seahorseback riding, I guess.",KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,38605,1,['tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD'],2,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
"Collection: Generative Diopter | Name: iv.  Little Dutch pink head sheep dressed for the cold, I guess.",KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,38614,1,['tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD'],2,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
"Collection: Generative Diopter | Name: ii. Little baby crocodile inside a drop, I guess.",KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,38617,1,['tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD'],2,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
"Collection: Generative Diopter | Name: i. Little birds, I guess.",KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,38618,1,['tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD'],2,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
An Accidental Chemistry,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,38986,168,['tz1KkEh3Uh7Y6NUaKkA8dZEuUh5co9JqPa3o'],1,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
002. phosphor twins,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,39114,25,['tz2DD3qWhVTFFBj5JmosWHS7TkEMwWmyxkYw'],1,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
EXODIRT - BLACK (2 of 2,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,33924,100,['tz1Zy776w4Br4asmH2Z9FNdUUHiZ4Gwbo4ok'],1,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
5037 artists in hic et nunc,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,40252,300,['tz1g6JRCpsEnD2BLiAzPNK3GBD1fKicV9rCx'],1,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
Collection: Generative Family | Name: i.Mother and son on a green background.,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,41043,2,['tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD'],4,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
"Collection: Generative Family | Name: ii.Mother, father and son on an olive background.",KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,41046,2,['tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD'],4,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
Collection: Generative Family | Name: iv. The little chicken has grown up. He is happy on this blue background. He wants to become a classic generative weirdo.,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,41047,2,['tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD'],2,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
Collection: Generative Family | Name: iii. Uncle taking a walk  with his nephew after eating a  chocolate cake. In a  bright autumn evening.,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,41075,2,['tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD'],4,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
Wave 2,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,41127,5,['tz1R4uDuaKecdjPjErMXMoqwgDSFjvrorDQE'],1,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
Don't Stray Too Far,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,36739,15,['tz1bnWUvcfU77EBpbLUQ41c3hCBKovGuqyGY'],1,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
hubstruct.GG.add(0),KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,35685,25,['tz1M5ueSbXjRK8rTiEcG4ZEXktnMH2NKve3g'],1,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
Analog Painting to Pixelsorting 245,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,41384,5,['tz1XikDQCPASrR9nqY3juJma4T9SEsutqq4u'],1,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
Wild & Free,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,15978,500,['tz1dMpmGeTzTLKx7bAFDxxf9pEsrTkCcENw6'],1,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,41387,25,['tz1dgXcFWb6F4F1ohd34k62KTmAfT6W1yKNb'],1,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
AnAtomy Base 01,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,41227,11,['tz1LYsPk7oUZ96prBgY8mmCuiPhxR9TMSD4i'],1,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
A Boy in Orange,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,43171,20,['tz1KkEh3Uh7Y6NUaKkA8dZEuUh5co9JqPa3o'],1,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
Pippa Darbyshire: New Departure – Exhibition Catalogue,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,39619,111,['tz1PSDB8iTqHKyB3gFftKZG6YLPRkvPv5VDi'],1,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
The Knot,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,43351,40,['tz2VN3fWzqHE44F6zedJB7UtALKEh5WhqAJJ'],1,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
Desecration Splat,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,43027,22,['tz1ZMDCUyEvsQykWuxTkBzVDcTzMtUEwTeiw'],1,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
23 April,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,43495,23,['tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD'],4,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
Tempo de Amor,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,40935,80,['tz1dG6QYFemDffchx1LXioUW8j3SM3KwqcTi'],3,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
payaso,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,42232,80,['tz1dG6QYFemDffchx1LXioUW8j3SM3KwqcTi'],1,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
ppdd03,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,40659,80,['tz1dG6QYFemDffchx1LXioUW8j3SM3KwqcTi'],1,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
circle001,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,42414,100,['tz1dG6QYFemDffchx1LXioUW8j3SM3KwqcTi'],1,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
Vanishing Point,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,44295,1000,['tz1VgpmwW66LCbskjudK54Zp96vKn2cHjpGN'],1,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
RB,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,28030,5,['tz1bz9Aoq6KwkpYEoLpTNMtchEtEsHjC2pEe'],1,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
Cave Painting (20/04/2021),KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,40368,200,['tz1gweZ5MNRidncb2TS1Vyy63ZqwGhVwPiQm'],1,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
Nostalgia,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,44235,500,['tz1Y7iKsQVTa5wJC8VxLJyB8ac3yEKu5w7HE'],1,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
Lake Life,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,42936,500,['tz1ViMzA17dRAZpCopuckBHdphMua26YDVgN'],1,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
Eclipse #12,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,44645,500,['tz1LLd8FJJtcTfFLiJeX6UL2oYQeLLAzUH7K'],1,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
Into the Void,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,44770,100,['tz1V84gmD8MsmLuCfT9M1LDaTjpJb4eAejvM'],1,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
SVADA - Hue,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,44673,500,['tz1aB43EvCDizneWnSg1cHiNBYTgJ563F1kN'],1,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
Community ,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,45110,100,['tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD'],2,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
hubstruct.GG.add(2),KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,44478,500,['tz1M5ueSbXjRK8rTiEcG4ZEXktnMH2NKve3g'],1,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
Diverse Mix,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,44675,999,['tz2Pkj2xWJovKKCsABjnr3NbyMVJTMBkpTvb'],1,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
chora cachu chora,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,43986,1000,['tz1igPjsdVnyZ8YvHjkzNhkeVPQmDcbuwdmE'],1,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
More Community,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,45390,100,['tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD'],3,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
"Waiting for dawn in another timezone #1, 2020",KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,43645,502,['tz1U8mFPuyGr48BWnULky9kUqAVQk8ewBHtU'],1,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
laetitia 2,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,45373,100,['tz1b1sH2FmuVazszFdkUn8GvfvZpNxSa7C8J'],1,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
OBJKT4OBJKT,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,44707,1000,['tz1L1TPch4PLLoSnbCm4K9PwHAN1PDfymoNf'],1,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
Slosh,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,44948,500,['tz1T5NfkdPfhkXzYx8akPkdznxSgU1Uf5jEG'],1,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
gradient. luluxxx,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,45405,100,['tz1Rwx6G3MFW5VCeSd4bJQphXuUR3Q56omLW'],1,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
Dance #1 Pulp Fiction,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,43334,525,['tz1LnhVnYpgyX36vgBFUguWv73t5iqiVHoSh'],1,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
Learning Spells,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,45353,100,['tz1QfBC68HuuJSDA9yJWoWCbF8RoqtW1joDC'],1,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
SOVIET OBJKT,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,45346,500,['tz1YuyeYd9VhZ5QWR1Q9X8ikiRcmMCvmKJWw'],1,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
advect 05,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,45363,500,['tz1eEAUrEh9qXiuMaPkNkAtRE38jWGu9edHT'],1,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
The FEN roots,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,45085,200,['tz1foxWsEdPqWjMFe5G7z2FGmEiCwLpZSnZx'],1,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
Solver,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,44404,200,['tz1Xad1TJ5XpyqMuGH2CSzzZFACu45qxstqb'],1,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
dataline,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,43614,713,['tz1Wn4Wc6d6jieFpj2DJaNEC7HXcwKexW2By'],2,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
jardim-community-2021-04-21-22,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,44761,1000,['tz1U2wsJgebEvS6CZYXn1mjErRU5mSZ2ZS1Z'],1,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
The Kluben Crystal,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,45505,128,['tz1MwvWz611pLwYdFMZpWCEsh247MEYtm5ii'],1,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
◻,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,44254,999,['tz1NgN7FCrSzs4vfMroKXyKE32WsReYD4WPd'],1,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
surfaces.02 ,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,44683,1000,['tz1SDZM1kqzL6psuSCENppawXXAsDXH6yVmH'],1,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
Recursion 3,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,11252,1000,['tz2Dmeg3NFMuKNBuw2XWufro5tnxuf37ukxB'],1,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
"polylines dream of abstractions while dozing amidst a lively, diverse and inclusive #objkt4objkt party",KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,45546,100,['tz1eCX4smQ3LbxwDR3pqNoLQvNNKiHJtpwYz'],1,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
Salvador Dalí,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,44573,150,['tz1Urq3uyKnJirZ3NH7VPPX7P7QQ7DMmfrHs'],1,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
PEDRA PÁSSARO (5.1),KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,45778,500,['tz1dKiXujcXbJkdvp7nJQ1FB6cgKzuU8cEci'],1,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
The Flag,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,45139,1000,['tz1eht4WAjkqU7kaupJd8qCDmec9HuKfGf68'],1,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
////,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,45503,500,['tz2VN3fWzqHE44F6zedJB7UtALKEh5WhqAJJ'],1,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
O4O: ALEATORIC MUSIC PROJECT ,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,46007,555,['tz1XZUrksJeiAepsn3v7dgBNWouwfdev63Ss'],1,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
PI #1,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,44042,1000,['tz1afureobPug5SAYP5rukZYDnQmeGR5g4BY'],1,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
"""A highly collectible NFT artwork""",KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,44891,500,['tz1haEF4KWyxURVf5VcmUDU1CEddRHNq7bgk'],1,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
Anemone,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,46049,999,['tz2HwP1JKEjEy4H8RxPMkoHWuSzUWZsRSC3R'],1,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
Meta Cell,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,44506,500,['tz1bXrkUZi2neinqmx3amCvptVwFiT43qT2m'],1,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
Pics or it didn’t happen,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,42598,500,['tz1ZhimgHgutqRAy229UuadFCnYCtybjrJpL'],1,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
◯ ◯ ◯,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,45318,99,['tz1Up3Uyj6PR3AkdsaXouhhetS3VdaTkW2Ro'],1,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
Iterations #1 sketch #1 Squares Rand,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,15191,250,['tz1LbVKVzkJSibspYeHdtidYSkqW4vsVFq4D'],1,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
Figuration #1,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,45561,500,['tz1Mc9iCWwponAfeJgWEA5RujCa5ptk4g1A4'],1,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
still nº01,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,45641,500,['tz1YPsuZ4UZ8EHef8PTsy9knA1rbuetsC7be'],1,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
Rhinotillexomania3x01,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,46072,300,['tz1XX6QTcq9WkUAjC11UujjsoRoWqgdJU9LR'],1,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
REACH IS A FINE THING,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,44605,500,['tz1Zy776w4Br4asmH2Z9FNdUUHiZ4Gwbo4ok'],1,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
Multifaceted Gratitude Reflections,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,44902,100,['tz1gi6oobJHp9ZvUgW2p4WKHKysFdxEMQanB'],1,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
CryptoClay #999,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,45230,500,['tz1fzYXXbFXr2sttbngRPWj3XCKzNxm8fduj'],1,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
Hic Et Nunc Loop #1,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,46168,500,['tz1VPAcK6PRLz2i2R7A6dPLurWoSNBARw6VN'],1,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
Kandrion,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,31945,25,['tz1bkntjLQfkaD4uoTPH7YndH8WmPJSfb42S'],1,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
Away-05,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,46189,100,['tz29mS5gdfemxdhTZbtksFj5atKKLfJ8JM3D'],1,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
Black Hole's Feast,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,46135,100,['tz1UGyAoGWTmdZKLGkPSPrR11MvrNKxYr2sg'],1,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
moire — n.001,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,45010,500,['tz1bTBgK1iCQYUaLcWXUnjVWCKnqo7xSpS3H'],1,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
Headwind,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,46222,500,['tz1hb9PiWxQEf6J9xevPsUM6dkuCLnhDMvsp'],1,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
ATLANTIS - Remember Me,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,45917,512,['tz1cjn8DAkb7FsCHMJsJq17uRFWhCrGxnzqd'],1,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
"polycircle color study, #objkt4objkt edition",KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,46228,100,['tz1eCX4smQ3LbxwDR3pqNoLQvNNKiHJtpwYz'],1,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
nervous calligraphy shapes 06,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,44773,500,['tz1ipeQ1tSrs13y2j23njJotgVSVLtfvxS9a'],1,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
FRACTALIZE DIPTYCH,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,46525,500,['tz1ZjRqWghjKJuTgaCJTDn22E87hZUbfE2tu'],1,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
Yb,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,46493,205,['tz1gdfmT4beiaUZ8kPetqVe6e4hab6dfDYmF'],1,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
Erdbeersirup,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,46417,1000,['tz1i7fDupvRU8AWoQgPtqJvKivXnyvuvTLYN'],1,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
Perpetual,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,46623,111,['tz1VsvCpwVRk88ckHPSyQfupjXdo2ipyWhCy'],1,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
City of Industry 1,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,46421,200,['tz1VbkEEmrxQgMVWeauZF2KD1BaHfrvSHp5z'],1,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
Lumière Fantôme,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,46842,100,['tz2EaL8HTqjZhVAWrQ3Ddp4wNCxPeE8CtM5f'],1,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
Still life of a skull and cactus on top of my toilet cause the lighting was good.,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,46492,500,['tz1gLHXnrTxL3LihtZ9jmTQhkmBv5xGid15T'],1,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
void,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,46913,100,['tz1UtTasn4DTyb9rHYnLAjxSQHfkvAWtBbAQ'],1,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
Heizig,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,46849,500,['tz1i7fDupvRU8AWoQgPtqJvKivXnyvuvTLYN'],1,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
